case_id,case_display,case_order,focal_order,election_year,case_domain,ideological_universe,k,gap_count,b_positive_eight_seat,b_positive_other,b_negative_sp,b_negative_other,B_C,largest_positive_state,largest_positive_b_Cd,largest_negative_state,largest_negative_b_Cd,sp_b_Cd,positive_eight_share,b_positive_eight_seat_exact,b_positive_other_exact,b_negative_sp_exact,b_negative_other_exact,B_C_exact
cabinet/2014/2016.2,Cabinet 2014/2016.2,1,1,2014,cabinet,not_applicable,,,14.869713142886422,8.962972278501958,15.331280017322854,3.9723355109028486,4.529069893162678,AC,3.0431133715438876,SP,-15.331280017322854,-15.331280017322854,0.6239210093186461,3780517941475803283287169293383539672289090481943920051//254242829377268767185386727979447701248444537130395150,33544915187287863874267879319562980493239318306531798376873187218//3742610614533156672622862098195778657341476534525486613964247905,835303749603437//54483627502702,19317536801670041551347024722505409867762640856651//4863017423540710241437902853551807458682080362958,231167278262547196950160273644546282577386366252631248920198459481667007589955744769541269003599521392336013662613231039621328595460300375234102881//51040784027539398075702337555506551059921240629697190675261497929619840733090331386188161048275690526555913641991499461389890996259199325805483650
cabinet/2014/2017.1,Cabinet 2014/2017.1,2,2,2014,cabinet,not_applicable,,,14.145041621836821,8.768930215753256,20.144883843175688,4.085349177540773,-1.3162611831263826,TO,3.1081790588417175,SP,-20.144883843175688,-20.144883843175688,0.6173107710044429,1499909985401827037325053901844118392277812659853634336//106037862984177949240734464596306236374351258169018465,393824295642943927747455392406137676526179568061806917084163288987//44911327374397880071474345178349343888097718414305839367570974860,548783173698392//27241813751351,149003431737213675342033444984162344429695644216619//36472630676555326810784271401638555940115602722185,-4595317389590243307686223473319330938674225051734402052433456397224260675027291516361954235469898418144025929760439029233413082841388076344583455693//3491189627483694828378039888796648092498612859071287842187886458385997106143378666815270215702057232016424493112218563159068544144129233885095081660
cabinet/2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,3,3,2018,cabinet,not_applicable,,,14.881753328928765,8.445318946385457,23.280394850063004,4.492004410229107,-4.44532698497789,RR,3.5655892101600175,SP,-23.280394850063004,-23.280394850063004,0.6379606130288934,12122853542473764795225085599969636100674637049756568833//814611912623766464240660676511347786695391761806176990,74067885037688570382160474058771612485821940996066984982575474639210330301//8770288666171589912379451798227518402700996667150339012504502059845636660,54807400275244//2354229841385,109565933997447741106776529535031581685141119//24391323781416216058951906581620136782274120,-2346836590245361388923518608180039334980920469697803326307055155581982221829302482523258207371706664854364039747488881617178200281115112422904115380890094519//527933400214660251892613055595455593651125167286802538672049026078679395965824771064443628752919605502544148627502209692570110810488815701657396284758847480
cabinet/2022/2023.1,Cabinet 2022/2023.1,4,4,2022,cabinet,not_applicable,,,14.55599932817135,9.089974294908117,18.347999826686895,6.289882519859613,-0.9919087234670415,RR,3.1517294702711056,SP,-18.347999826686895,-18.347999826686895,0.6155804603437467,478796549812394032698443086322860167663913440324659//32893416591861343077503483598704933124372175675020,261066856866831769694410867905283568219949507793853237804054242328928528431118139//28720307494496679536459399686385362257807070500187701066409340105881188827155485,585217893774217//31895459957604,69532526258774217624627688092551782595896789//11054662156126589793656501768487053333123700,-43166572363286509472550572054050582048605050788637235552479576699515170429576631121182046488300368470720107817100720813128065010845452413539741612395078937//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2014/11-24,Ideological 2014/PTB-PR,5,5,2014,ideological,all_parties,0,0,14.745386372125243,9.234967528530001,18.678325407546428,4.065711162090892,1.2363173310179254,RR,3.4091608466846934,SP,-18.678325407546428,-18.678325407546428,0.6148944437272186,71229266278692702667317349083094883376994358293068176131//4830613758168106576522347831609506323720446205477507850,650085658253518743527327147007381235515470007289134533085589697//70393930053915172525821857646315586031501126041231723146662970,508831461939507//27241813751351,296574363304979369036887243784275116271562278817269//72945261353110653621568542803277111880231205444370,124029259837014561729167864294643165572987369379727286387099190078354537624787307780812828115003108708975681136570092722569199616500182184470701377//100321541019646403114311491057374945186741748823887581672065702827183824889177547896990523439714288276334037158397085148249096096095667640376295450
ideological/2022/15-29,Ideological 2022/MDB-UNIÃO,6,6,2022,ideological,all_parties,0,0,22.17599724791009,10.19885213912811,16.591031385521056,5.900266108794485,9.883551892722659,RR,5.53906916863806,SP,-16.591031385521056,-16.591031385521056,0.6849760745694345,364722157907738599664023919312847122595104909412599//16446708295930671538751741799352466562186087837510,292914169526664556452238749931190149614314417040756625768641397223386757279885999//28720307494496679536459399686385362257807070500187701066409340105881188827155485,88196429535373//5315909992934,21741816154655562138513410952150834231656053//3684887385375529931218833922829017777707900,430119271955053148238466294023718294434989786489981928896040843571876234466456092316508059812364348176144005913905968269128178418692233980984947791193194073//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2022/25-32,Ideological 2022/PP-PL,7,7,2022,ideological,all_parties,0,0,16.107355079718126,8.904907240980489,18.21906844486471,4.25865147188729,2.534542403946611,RR,3.743079458886167,SP,-18.21906844486471,-18.21906844486471,0.6439783364333528,529825940830202229619191883953229327306951208726503//32893416591861343077503483598704933124372175675020,102300669668371864743707076613047729527759098291990860235860834253633539682488809//11488122997798671814583759874554144903122828200075080426563736042352475530862194,581105568048029//31895459957604,47077953262405218638456075823550144393950947//11054662156126589793656501768487053333123700,110299975692687656717083093590004800855756650860883352576461504890768492508922607001535107131470924356699853739691480904828548854217744853758825042395570159//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
