election_year,ideological_universe,ideological_party_count,left_original_ordinal_position,right_original_ordinal_position,k,gap_count,coalition_id,q_C,d_C,R_C,minimal_seat_majority,inversion,start_index,end_index,start_party,end_party,parties,interval_size,votes,national_vote_total,vote_share,seats,seat_share,quota,seat_diff,required_diff,representation_ratio,vote_majority,seat_majority,majority_status,coalition_inversion,left_removed_seats,right_removed_seats,minimal_connected_winning,minimal_connected_inversion,endpoint_minimal_connected_winning,minimal_ideological_interval_inversion,old_sweep_equivalent
2014,seat_winning,28,15,26,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR,204.31922401514765,11.680775984852346,1.05716924602252,false,false,11,20,PMN,PR,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR",10,38774991,97355354,0.3982830877488258,216,0.42105263157894735,204.31922401514765,11.680775984852346,52.680775984852346,1.05716924602252,false,false,neither,false,213,182,false,false,false,false,false
2014,seat_winning,28,15,27,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB,227.6351960571167,9.364803942883299,1.0411395254560438,false,false,11,21,PMN,PRB,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB",11,43199815,97355354,0.443733325647401,237,0.4619883040935672,227.6351960571167,9.364803942883299,29.3648039428833,1.0411395254560438,false,false,neither,false,234,216,false,false,false,false,false
2014,seat_winning,28,15,28,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC,229.416854834712,9.583145165287988,1.0417717572328866,false,false,11,22,PMN,PTC,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC",12,43537932,97355354,0.44720634470704096,239,0.46588693957115007,229.416854834712,9.583145165287988,27.583145165287988,1.0417717572328866,false,false,neither,false,236,237,false,false,false,false,false
2014,seat_winning,28,15,29,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC,232.10388905781184,8.896110942188159,1.0383281425326412,false,false,11,23,PMN,PSDC,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",13,44047868,97355354,0.4524442281828691,241,0.4697855750487329,232.10388905781184,8.896110942188159,24.89611094218816,1.0383281425326412,false,false,neither,false,238,239,false,false,false,false,false
2014,seat_winning,28,15,30,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL,236.36526979296897,5.634730207031026,1.023839078439766,false,false,11,24,PMN,PSL,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",14,44856578,97355354,0.4607510132416549,242,0.47173489278752434,236.36526979296897,5.634730207031026,20.634730207031026,1.023839078439766,false,false,neither,false,239,241,false,false,false,false,false
2014,seat_winning,28,15,32,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP,270.24612634041677,9.753873659583235,1.0360925567802468,false,false,11,25,PMN,PP,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",15,51286369,97355354,0.5267955679150425,280,0.5458089668615984,270.24612634041677,9.753873659583235,-13.246126340416765,1.0360925567802468,true,true,votes+seats,false,277,242,false,false,false,false,true
2014,seat_winning,28,15,33,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC,283.5271213743417,9.472878625658325,1.0334108376642785,false,false,11,26,PMN,PSC,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",16,53806790,97355354,0.5526844471234731,293,0.571150097465887,283.5271213743417,9.472878625658325,-26.527121374341675,1.0334108376642785,true,true,votes+seats,false,290,280,false,false,false,false,false
2014,seat_winning,28,15,34,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN,287.0469614747639,7.953038525236082,1.0277064020617939,false,false,11,27,PMN,PEN,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",17,54474773,97355354,0.5595457338689355,295,0.5750487329434698,287.0469614747639,7.953038525236082,-30.04696147476392,1.0277064020617939,true,true,votes+seats,false,292,293,false,false,false,false,false
2014,seat_winning,28,15,35,0,0,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN|DEM,308.5748461250523,7.425153874947682,1.0240627321643014,false,false,11,28,PMN,DEM,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",18,58560260,97355354,0.6015104212963983,316,0.6159844054580896,308.5748461250523,7.425153874947682,-51.57484612505232,1.0240627321643014,true,true,votes+seats,false,313,295,false,false,false,false,false
2014,seat_winning,28,17,17,0,0,PHS,4.969360842753445,0.030639157246555193,1.0061656132883234,false,false,12,12,PHS,PHS,PHS,1,943068,97355354,0.009686863241234786,5,0.009746588693957114,4.969360842753445,0.030639157246555193,252.03063915724655,1.0061656132883234,false,false,neither,false,0,0,false,false,false,false,false
2014,seat_winning,28,17,18,0,0,PHS|PMDB,61.8359799811318,8.1640200188682,1.1320270176256495,false,false,12,13,PHS,PMDB,"PHS, PMDB",2,11735017,97355354,0.12053797267277154,70,0.1364522417153996,61.8359799811318,8.1640200188682,195.1640200188682,1.1320270176256495,false,false,neither,false,65,5,false,false,false,false,false
2014,seat_winning,28,17,19,0,0,PHS|PMDB|PSD,93.2832477811133,12.716752218886697,1.1363240723428307,false,false,12,14,PHS,PSD,"PHS, PMDB, PSD",3,17702970,97355354,0.1818386896317998,106,0.20662768031189083,93.2832477811133,12.716752218886697,163.7167522188867,1.1363240723428307,false,false,neither,false,101,70,false,false,false,false,false
2014,seat_winning,28,17,20,0,0,PHS|PMDB|PSD|PSDB,151.7136325650873,8.286367434912705,1.0546184762358632,false,false,12,15,PHS,PSDB,"PHS, PMDB, PSD, PSDB",4,28791685,97355354,0.29573807517560874,160,0.31189083820662766,151.7136325650873,8.286367434912705,105.2863674349127,1.0546184762358632,false,false,neither,false,155,106,false,false,false,false,false
2014,seat_winning,28,17,21,0,0,PHS|PMDB|PSD|PSDB|PTN,155.52433583673272,8.475664163267282,1.0544973499977837,false,false,12,16,PHS,PTN,"PHS, PMDB, PSD, PSDB, PTN",5,29514867,97355354,0.3031663466602977,164,0.31968810916179335,155.52433583673272,8.475664163267282,101.47566416326728,1.0544973499977837,false,false,neither,false,159,160,false,false,false,false,false
2014,seat_winning,28,17,23,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB,157.9176245509826,7.082375449017405,1.0448485434678694,false,false,12,17,PHS,PRTB,"PHS, PMDB, PSD, PSDB, PTN, PRTB",6,29969057,97355354,0.3078316268050343,165,0.3216374269005848,157.9176245509826,7.082375449017405,99.0823754490174,1.0448485434678694,false,false,neither,false,160,164,false,false,false,false,false
2014,seat_winning,28,17,24,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS,168.33575749721993,7.66424250278007,1.0455294978127665,false,false,12,18,PHS,PROS,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS",7,31946174,97355354,0.32813987816222207,176,0.34307992202729043,168.33575749721993,7.66424250278007,88.66424250278007,1.0455294978127665,false,false,neither,false,171,165,false,false,false,false,false
2014,seat_winning,28,17,25,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP,172.15511832045723,6.844881679542766,1.0397599661649408,false,false,12,19,PHS,PRP,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP",8,32670999,97355354,0.3355850259658036,179,0.3489278752436647,172.15511832045723,6.844881679542766,84.84488167954277,1.0397599661649408,false,false,neither,false,174,176,false,false,false,false,false
2014,seat_winning,28,17,26,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR,201.85067309189796,11.14932690810204,1.055235520086802,false,false,12,20,PHS,PR,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR",9,38306518,97355354,0.39347109764502525,213,0.4152046783625731,201.85067309189796,11.14932690810204,55.14932690810204,1.055235520086802,false,false,neither,false,208,179,false,false,false,false,false
2014,seat_winning,28,17,27,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB,225.166645133867,8.833354866132993,1.0392302992340687,false,false,12,21,PHS,PRB,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB",10,42731342,97355354,0.4389213355436004,234,0.45614035087719296,225.166645133867,8.833354866132993,31.833354866132993,1.0392302992340687,false,false,neither,false,229,213,false,false,false,false,false
2014,seat_winning,28,17,28,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC,226.94830391146232,9.051696088537682,1.0398843962811415,false,false,12,22,PHS,PTC,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC",11,43069459,97355354,0.4423943546032404,236,0.4600389863547758,226.94830391146232,9.051696088537682,30.051696088537682,1.0398843962811415,false,false,neither,false,231,234,false,false,false,false,false
2014,seat_winning,28,17,29,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC,229.63533813456218,8.364661865437824,1.0364258477523014,false,false,12,23,PHS,PSDC,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",12,43579395,97355354,0.44763223807906855,238,0.46393762183235865,229.63533813456218,8.364661865437824,27.364661865437824,1.0364258477523014,false,false,neither,false,233,236,false,false,false,false,false
2014,seat_winning,28,17,30,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL,233.89671886971928,5.10328113028072,1.0218185238123125,false,false,12,24,PHS,PSL,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",13,44388105,97355354,0.45593902313785434,239,0.46588693957115007,233.89671886971928,5.10328113028072,23.10328113028072,1.0218185238123125,false,false,neither,false,234,238,false,false,false,false,false
2014,seat_winning,28,17,32,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP,267.7775754171671,9.2224245828329,1.0344406157553163,false,false,12,25,PHS,PP,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",14,50817896,97355354,0.5219835778112419,277,0.5399610136452242,267.7775754171671,9.2224245828329,-10.7775754171671,1.0344406157553163,true,true,votes+seats,false,272,239,false,false,false,false,true
2014,seat_winning,28,17,33,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC,281.05857045109195,8.941429548908047,1.0318134029307744,false,false,12,26,PHS,PSC,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",15,53338317,97355354,0.5478724570196725,290,0.5653021442495126,281.05857045109195,8.941429548908047,-24.058570451091953,1.0318134029307744,true,true,votes+seats,false,285,277,false,false,false,false,false
2014,seat_winning,28,17,34,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN,284.5784105515142,7.421589448485804,1.0260792427440393,false,false,12,27,PHS,PEN,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",16,54006300,97355354,0.5547337437651348,292,0.5692007797270955,284.5784105515142,7.421589448485804,-27.578410551514196,1.0260792427440393,true,true,votes+seats,false,287,290,false,false,false,false,false
2014,seat_winning,28,17,35,0,0,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN|DEM,306.10629520180265,6.893704798197348,1.0225206240650904,false,false,12,28,PHS,DEM,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",17,58091787,97355354,0.5966984311925978,313,0.6101364522417154,306.10629520180265,6.893704798197348,-49.10629520180265,1.0225206240650904,true,true,votes+seats,false,308,292,false,false,false,false,false
2014,seat_winning,28,18,18,0,0,PMDB,56.866619138378354,8.133380861621646,1.1430255743150477,false,false,13,13,PMDB,PMDB,PMDB,1,10791949,97355354,0.11085110943153675,65,0.1267056530214425,56.866619138378354,8.133380861621646,200.13338086162165,1.1430255743150477,false,false,neither,false,0,0,false,false,false,false,false
2014,seat_winning,28,18,19,0,0,PMDB|PSD,88.31388693835986,12.686113061640143,1.143647998083185,false,false,13,14,PMDB,PSD,"PMDB, PSD",2,16759902,97355354,0.17215182639056503,101,0.1968810916179337,88.31388693835986,12.686113061640143,168.68611306164013,1.143647998083185,false,false,neither,false,36,65,false,false,false,false,false
2014,seat_winning,28,18,20,0,0,PMDB|PSD|PSDB,146.74427172233382,8.25572827766618,1.0562592882213997,false,false,13,15,PMDB,PSDB,"PMDB, PSD, PSDB",3,27848617,97355354,0.28605121193437394,155,0.30214424951267055,146.74427172233382,8.25572827766618,110.25572827766618,1.0562592882213997,false,false,neither,false,90,101,false,false,false,false,false
2014,seat_winning,28,18,21,0,0,PMDB|PSD|PSDB|PTN,150.5549749939793,8.4450250060207,1.0560926333145644,false,false,13,16,PMDB,PTN,"PMDB, PSD, PSDB, PTN",4,28571799,97355354,0.29347948341906294,159,0.30994152046783624,150.5549749939793,8.4450250060207,106.4450250060207,1.0560926333145644,false,false,neither,false,94,155,false,false,false,false,false
2014,seat_winning,28,18,23,0,0,PMDB|PSD|PSDB|PTN|PRTB,152.94826370822915,7.051736291770851,1.046105370017296,false,false,13,17,PMDB,PRTB,"PMDB, PSD, PSDB, PTN, PRTB",5,29025989,97355354,0.2981447635637995,160,0.31189083820662766,152.94826370822915,7.051736291770851,104.05173629177085,1.046105370017296,false,false,neither,false,95,159,false,false,false,false,false
2014,seat_winning,28,18,24,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS,163.36639665446648,7.6336033455335155,1.0467268881597434,false,false,13,18,PMDB,PROS,"PMDB, PSD, PSDB, PTN, PRTB, PROS",6,31003106,97355354,0.3184530149209873,171,0.3333333333333333,163.36639665446648,7.6336033455335155,93.63360334553352,1.0467268881597434,false,false,neither,false,106,160,false,false,false,false,false
2014,seat_winning,28,18,25,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP,167.1857574777038,6.814242522296212,1.0407585109228277,false,false,13,19,PMDB,PRP,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP",7,31727931,97355354,0.3258981627245688,174,0.3391812865497076,167.1857574777038,6.814242522296212,89.81424252229621,1.0407585109228277,false,false,neither,false,109,171,false,false,false,false,false
2014,seat_winning,28,18,26,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR,196.8813122491445,11.118687750855514,1.0564740636063281,false,false,13,20,PMDB,PR,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR",8,37363450,97355354,0.38378423440379045,208,0.40545808966861596,196.8813122491445,11.118687750855514,60.118687750855514,1.0564740636063281,false,false,neither,false,143,174,false,false,false,false,false
2014,seat_winning,28,18,27,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB,220.19728429111356,8.802715708886439,1.0399764953379205,false,false,13,21,PMDB,PRB,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB",9,41788274,97355354,0.4292344723023656,229,0.44639376218323584,220.19728429111356,8.802715708886439,36.80271570888644,1.0399764953379205,false,false,neither,false,164,208,false,false,false,false,false
2014,seat_winning,28,18,28,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC,221.9789430687089,9.021056931291099,1.0406392462572398,false,false,13,22,PMDB,PTC,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC",10,42126391,97355354,0.43270749136200565,231,0.4502923976608187,221.9789430687089,9.021056931291099,35.0210569312911,1.0406392462572398,false,false,neither,false,166,229,false,false,false,false,false
2014,seat_winning,28,18,29,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC,224.66597729180873,8.33402270819127,1.0370951703887348,false,false,13,23,PMDB,PSDC,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",11,42636327,97355354,0.4379453748378338,233,0.45419103313840153,224.66597729180873,8.33402270819127,32.33402270819127,1.0370951703887348,false,false,neither,false,168,231,false,false,false,false,false
2014,seat_winning,28,18,30,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL,228.92735802696583,5.072641973034166,1.0221583039124431,false,false,13,24,PMDB,PSL,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",12,43445037,97355354,0.44625215989661954,234,0.45614035087719296,228.92735802696583,5.072641973034166,28.072641973034166,1.0221583039124431,false,false,neither,false,169,233,false,false,false,false,false
2014,seat_winning,28,18,32,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP,262.8082145744137,9.191785425586318,1.0349752592036414,true,false,13,25,PMDB,PP,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",13,49874828,97355354,0.5122967145700071,272,0.530214424951267,262.8082145744137,9.191785425586318,-5.808214574413682,1.0349752592036414,true,true,votes+seats,false,207,234,true,false,true,false,true
2014,seat_winning,28,18,33,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC,276.08920960833854,8.910790391661465,1.0322750403911198,false,false,13,26,PMDB,PSC,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",14,52395249,97355354,0.5381855937784377,285,0.5555555555555556,276.08920960833854,8.910790391661465,-19.089209608338535,1.0322750403911198,true,true,votes+seats,false,220,272,false,false,false,false,false
2014,seat_winning,28,18,34,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN,279.6090497087608,7.390950291239221,1.0264331583650015,false,false,13,27,PMDB,PEN,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",15,53063232,97355354,0.5450468805239002,287,0.5594541910331384,279.6090497087608,7.390950291239221,-22.60904970876078,1.0264331583650015,true,true,votes+seats,false,222,285,false,false,false,false,false
2014,seat_winning,28,18,35,0,0,PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN|DEM,301.13693435904923,6.863065640950765,1.0227905144068705,false,false,13,28,PMDB,DEM,"PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",16,57148719,97355354,0.587011567951363,308,0.6003898635477583,301.13693435904923,6.863065640950765,-44.136934359049235,1.0227905144068705,true,true,votes+seats,false,243,287,false,false,false,false,false
2014,seat_winning,28,19,19,0,0,PSD,31.4472677999815,4.5527322000185,1.1447735373697927,false,false,14,14,PSD,PSD,PSD,1,5967953,97355354,0.061300716959028265,36,0.07017543859649122,31.4472677999815,4.5527322000185,225.5527322000185,1.1447735373697927,false,false,neither,false,0,0,false,false,false,false,false
2014,seat_winning,28,19,20,0,0,PSD|PSDB,89.87765258395548,0.12234741604451926,1.0013612662606006,false,false,14,15,PSD,PSDB,"PSD, PSDB",2,17056668,97355354,0.17520010250283719,90,0.17543859649122806,89.87765258395548,0.12234741604451926,167.12234741604453,1.0013612662606006,false,false,neither,false,54,36,false,false,false,false,false
2014,seat_winning,28,19,21,0,0,PSD|PSDB|PTN,93.68835585560092,0.3116441443990823,1.003326391434165,false,false,14,16,PSD,PTN,"PSD, PSDB, PTN",3,17779850,97355354,0.18262837398752615,94,0.18323586744639375,93.68835585560092,0.3116441443990823,163.31164414439908,1.003326391434165,false,false,neither,false,58,90,false,false,false,false,false
2014,seat_winning,28,19,23,0,0,PSD|PSDB|PTN|PRTB,96.08164456985078,-1.0816445698507806,0.9887424432138604,false,false,14,17,PSD,PRTB,"PSD, PSDB, PTN, PRTB",4,18234040,97355354,0.18729365413226273,95,0.18518518518518517,96.08164456985078,-1.0816445698507806,160.91835543014923,0.9887424432138604,false,false,neither,false,59,94,false,false,false,false,false
2014,seat_winning,28,19,24,0,0,PSD|PSDB|PTN|PRTB|PROS,106.49977751608813,-0.49977751608813037,0.9953072435666579,false,false,14,18,PSD,PROS,"PSD, PSDB, PTN, PRTB, PROS",5,20211157,97355354,0.20760190548945054,106,0.20662768031189083,106.49977751608813,-0.49977751608813037,150.50022248391187,0.9953072435666579,false,false,neither,false,70,95,false,false,false,false,false
2014,seat_winning,28,19,25,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP,110.31913833932543,-1.3191383393254341,0.9880425249944578,false,false,14,19,PSD,PRP,"PSD, PSDB, PTN, PRTB, PROS, PRP",6,20935982,97355354,0.21504705329303203,109,0.2124756335282651,110.31913833932543,-1.3191383393254341,146.68086166067457,0.9880425249944578,false,false,neither,false,73,106,false,false,false,false,false
2014,seat_winning,28,19,26,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR,140.01469311076613,2.9853068892338683,1.0213213829413759,false,false,14,20,PSD,PR,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR",7,26571501,97355354,0.2729331249722537,143,0.2787524366471735,140.01469311076613,2.9853068892338683,116.98530688923387,1.0213213829413759,false,false,neither,false,107,109,false,false,false,false,false
2014,seat_winning,28,19,27,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB,163.3306651527352,0.6693348472647926,1.0040980353973266,false,false,14,21,PSD,PRB,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB",8,30996325,97355354,0.31838336287082886,164,0.31968810916179335,163.3306651527352,0.6693348472647926,93.66933484726479,1.0040980353973266,false,false,neither,false,128,143,false,false,false,false,false
2014,seat_winning,28,19,28,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC,165.11232393033055,0.8876760696694532,1.005376195116992,false,false,14,22,PSD,PTC,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC",9,31334442,97355354,0.3218563819304689,166,0.3235867446393762,165.11232393033055,0.8876760696694532,91.88767606966945,1.005376195116992,false,false,neither,false,130,164,false,false,false,false,false
2014,seat_winning,28,19,29,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC,167.79935815343035,0.20064184656965267,1.0011957247559087,false,false,14,23,PSD,PSDC,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",10,31844378,97355354,0.327094265406297,168,0.32748538011695905,167.79935815343035,0.20064184656965267,89.20064184656965,1.0011957247559087,false,false,neither,false,132,166,false,false,false,false,false
2014,seat_winning,28,19,30,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL,172.06073888858748,-3.0607388885874798,0.982211288244151,false,false,14,24,PSD,PSL,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",11,32653088,97355354,0.3354010504650828,169,0.32943469785575047,172.06073888858748,-3.0607388885874798,84.93926111141252,0.982211288244151,false,false,neither,false,133,168,false,false,false,false,false
2014,seat_winning,28,19,32,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP,205.94159543603527,1.0584045639647286,1.005139343325586,false,false,14,25,PSD,PP,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",12,39082879,97355354,0.40144560513847033,207,0.40350877192982454,205.94159543603527,1.0584045639647286,51.05840456396473,1.005139343325586,false,false,neither,false,171,169,false,false,false,false,false
2014,seat_winning,28,19,33,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC,219.2225904699602,0.7774095300397903,1.0035462108552464,false,false,14,26,PSD,PSC,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",13,41603300,97355354,0.42733448434690097,220,0.42884990253411304,219.2225904699602,0.7774095300397903,37.77740953003979,1.0035462108552464,false,false,neither,false,184,207,false,false,false,false,false
2014,seat_winning,28,19,34,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN,222.7424305703824,-0.7424305703823961,0.9966668650939956,false,false,14,27,PSD,PEN,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",14,42271283,97355354,0.43419577109236335,222,0.4327485380116959,222.7424305703824,-0.7424305703823961,34.257569429617604,0.9966668650939956,false,false,neither,false,186,220,false,false,false,false,false
2014,seat_winning,28,19,35,0,0,PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN|DEM,244.27031522067085,-1.2703152206708523,0.9947995513923856,false,false,14,28,PSD,DEM,"PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",15,46356770,97355354,0.47616045851982625,243,0.47368421052631576,244.27031522067085,-1.2703152206708523,12.729684779329148,0.9947995513923856,false,false,neither,false,207,222,false,false,false,false,false
2014,seat_winning,28,20,20,0,0,PSDB,58.43038478397398,-4.430384783973977,0.9241766967588219,false,false,15,15,PSDB,PSDB,PSDB,1,11088715,97355354,0.11389938554380892,54,0.10526315789473684,58.43038478397398,-4.430384783973977,198.56961521602602,0.9241766967588219,false,false,neither,false,0,0,false,false,false,false,false
2014,seat_winning,28,20,21,0,0,PSDB|PTN,62.241088055619414,-4.241088055619414,0.931860316261992,false,false,15,16,PSDB,PTN,"PSDB, PTN",2,11811897,97355354,0.12132765702849789,58,0.11306042884990253,62.241088055619414,-4.241088055619414,194.7589119443806,0.931860316261992,false,false,neither,false,4,54,false,false,false,false,false
2014,seat_winning,28,20,23,0,0,PSDB|PTN|PRTB,64.63437676986928,-5.634376769869277,0.9128269343428423,false,false,15,17,PSDB,PRTB,"PSDB, PTN, PRTB",3,12266087,97355354,0.12599293717323445,59,0.11500974658869395,64.63437676986928,-5.634376769869277,192.36562323013072,0.9128269343428423,false,false,neither,false,5,58,false,false,false,false,false
2014,seat_winning,28,20,24,0,0,PSDB|PTN|PRTB|PROS,75.05250971610661,-5.052509716106613,0.9326803362709892,false,false,15,18,PSDB,PROS,"PSDB, PTN, PRTB, PROS",4,14243204,97355354,0.14630118853042226,70,0.1364522417153996,75.05250971610661,-5.052509716106613,181.9474902838934,0.9326803362709892,false,false,neither,false,16,59,false,false,false,false,false
