case_id,case_display,focal_order,election_year,case_domain,ideological_universe,k,gap_count,aggregation_level,component,unit_count,positive_count,negative_count,gross_positive,gross_negative_magnitude,gross_absolute,net_component,cancellation_share,absolute_hhi,largest_positive_unit,largest_positive_value,largest_positive_share,largest_negative_unit,largest_negative_value,largest_negative_share,gross_positive_exact,gross_negative_magnitude_exact,gross_absolute_exact,net_component_exact
ideological/2022/15-29,Ideological 2022/MDB-UNIÃO,4,2022,ideological,all_parties,0,0,party,B,15,13,2,10.817443378908317,0.9338914861856582,11.751334865093977,9.883551892722659,0.15894219625375128,0.17255659123035016,PP,3.1675802384799794,0.2928215223807945,PSDB,-0.5354860045982207,0.5733921044567332,5604297737066020799038034755492082087493084886416140838357629945704138995010968961223972476174613900205577196398019783459048554169489171271590343485169317//518079692285997348747520622024799262708820436955912564216700851884485904276773245164587169836853372724173153760811953222835347526083239606585748638032025,8128347591698519776145725087523320182885868793794780305200014373454288222893060085261125637260643888224895716705538708286380026308971281165728212312205711//8703738830404755458958346450016627613508183340859331078840574311659363191849790518765064453259136661766108983181640814143633838438198425390640577118938020,511402747872038345999923544898951496263848474427929731948040987306419116695386693169119316184970787058392963080961355351991978681781946792642229914315251183//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100,430119271955053148238466294023718294434989786489981928896040843571876234466456092316508059812364348176144005913905968269128178418692233980984947791193194073//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2022/15-29,Ideological 2022/MDB-UNIÃO,4,2022,ideological,all_parties,0,0,party,d,15,5,10,29.494763955470653,20.903565316633482,50.398329272104135,8.591198638837172,0.8295340587095124,0.11401261590509776,UNIÃO,11.103563583757866,0.37645880470585663,PTB,-5.670295919951675,0.27125975086363285,806781398//27353377,2287132411//109413508,5514258003//109413508,939993181//109413508
ideological/2022/15-29,Ideological 2022/MDB-UNIÃO,4,2022,ideological,all_parties,0,0,state,A,27,15,12,8.962370291510178,10.254723545395665,19.217093836905843,-1.292353253885488,0.9327498078089433,0.06315314455485573,AM,1.6930073054227295,0.18890173585289952,AP,-2.123673516667179,0.20709222508691624,1331420404411265389770767772979036590721368285022918673678368570054231868429853936776//148556727863887265407471455569636643147720287551687807060231668947860137548975279335,16336292852889029323439947156364084217749924067085422422206980204232//1593050537205751115938542150204939567334482719335549475399402651025,449618013064307146029657508457534284290552851425718704902885106721227175792471553278409855342957883251423695448789739741118037002468949460301007488//23396774604952465012655170538413474003131913917685909061613936326709590104213238779720885192549525221022093927490628472286432533051850861452189725,-514027262449306416908215125002712684891601018278457738463940764456595119470460515056764069931814187539102955156141066038348568447711101491109928656//397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325
ideological/2022/15-29,Ideological 2022/MDB-UNIÃO,4,2022,ideological,all_parties,0,0,state,B,27,20,7,32.374849387038196,22.49129749431554,54.866146881353735,9.883551892722659,0.8198606526152543,0.12796620803912845,RR,5.53906916863806,0.17109173551416482,SP,-16.591031385521056,0.7376644851064853,171756779230512993561489570434581221144138504068888213714381079850402590605186295973580455299630506791766288711816226163//5305253382870674651100840415171106527305425082728736048575119332767216038175912905553332428095446858681891828599404610,8053328267129962681860433169694442093029267534613//358064192124325618946465311115218486477654350900,140453121495861561534886218019108927831207759976000275852487930583870318264472787836946714261728808519469608124289233597727076959537511401645207926170608211//2559923185413163370281866602946066945149465688488038552600168915193930350544056034930901309782099018166502642112247298277539364246528948644306052093805300,430119271955053148238466294023718294434989786489981928896040843571876234466456092316508059812364348176144005913905968269128178418692233980984947791193194073//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2022/15-29,Ideological 2022/MDB-UNIÃO,4,2022,ideological,all_parties,0,0,state,d,27,20,7,33.24252049390465,24.651321855067476,57.89384234897212,8.591198638837172,0.8516042762017556,0.12016624447413907,RR,6.857703173176753,0.20629311710687467,SP,-16.10955543076089,0.6534966167523918,1818590391//54706754,2697187601//109413508,6334368383//109413508,939993181//109413508
ideological/2022/25-32,Ideological 2022/PP-PL,5,2022,ideological,all_parties,0,0,party,A,8,4,4,32.87425615790337,10.053750563571743,42.928006721475114,22.820505594331628,0.4684005306280511,0.26787793282506406,PL,19.069539963729706,0.5800751771274726,PSC,-3.7123805451988194,0.36925329723715977,574750617483204756166265836767872298778596685030820935428004617910693029511538916944855149867531682082947589847693689302442696207436503216033641093//17483304100404039789676391171561716837505166443985074903184040332046726671280222384846375748278766099225300956806183913356894640082701742623614300,1066354855945368599610916279802833764679963295896243067077629844070648412038527494285349568759922226770994998302252798851504763373361415260638292777//106065378209117841390703439774141082147531343093509454412649844681083475139100015801401346206224514335300159137957515741031827483168390571916593420,34148814515076080902646967671459442829525873888124175565056433945466395933063976928131031084672108235556577825336958854647428402738571510784317865559//795490336568383810430275798306058116106485073201320908094873835108126063543250118510510096546683857514751193534681368057738706123762929289374450650,9076745837947775954241611737208468179663212224840264779445993142203334876243032256925393776636637416995826425401583435937428476069075140937371736952//397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325
ideological/2022/25-32,Ideological 2022/PP-PL,5,2022,ideological,all_parties,0,0,party,B,8,5,3,8.493055373996386,5.9585129700497745,14.45156834404616,2.534542403946611,0.8246181768229462,0.24127024193626087,PP,3.1675802384799794,0.37296121348488076,PL,-5.289798809648437,0.8877716363524587,11922796104424213409993884428450086798587581573950902976497464256247719508423497943197078950074011200063653472394717958582230199886409775774605516738940747//1403828843613670235315862330647843163469061829170859851425899082525703740620933954639526524719215590607436932771232389378005457812612649256554931793377100,129653351772231479496363661845973944950229188965797319847479943526455406126102914618787170160411711422636701952272387905610293671130479097626972988255796499//21759347076011888647395866125041569033770458352148327697101435779148407979624476296912661133147841654415272457954102035359084596095496063476601442797345050,41927558852107571646835849398260038710444893781604842131092085266439341134222284365112252518207851336483110769918735501817981569249310749617781133027917077//2901246276801585152986115483338875871169394446953110359613524770553121063949930172921688151086378887255369661060546938047877946146066141796880192372979340,110299975692687656717083093590004800855756650860883352576461504890768492508922607001535107131470924356699853739691480904828548854217744853758825042395570159//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2022/25-32,Ideological 2022/PP-PL,5,2022,ideological,all_parties,0,0,party,d,8,4,4,35.440681620408334,10.085633622130095,45.52631524253842,25.355047998278238,0.4430683031736502,0.19390316824793796,PL,13.779741154081268,0.3888114032814277,NOVO,-3.3519469826339905,0.3323486761683553,1938844651//54706754,1103504555//109413508,4981193857//109413508,2774184747//109413508
ideological/2022/25-32,Ideological 2022/PP-PL,5,2022,ideological,all_parties,0,0,state,A,27,23,4,25.855267756624258,3.034762162292629,28.890029918916884,22.820505594331628,0.2100906209380904,0.061757242947594285,AC,3.58331203238665,0.13859117863780726,PI,-1.1872767221988645,0.39122562451547416,71789776998328837988994560674805319632133581158942574092171253478679866895357432747158871858633596134769581062301091768629639//2776601568163451624733192340990131982750983545020822693543423688678257178839078144216979045690004567553763745715013017464150,1738905575483018749293571//572995669014586736628622,11490869811834935533357728926989967282181948276620292659262447093958909184150841604211215930631848655685339671953125327369492712290975626886530726777//397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325,9076745837947775954241611737208468179663212224840264779445993142203334876243032256925393776636637416995826425401583435937428476069075140937371736952//397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325
ideological/2022/25-32,Ideological 2022/PP-PL,5,2022,ideological,all_parties,0,0,state,B,27,20,7,25.01226232069861,22.477719916752,47.48998223745061,2.534542403946611,0.9466299567922797,0.17328188778482298,RR,3.743079458886167,0.14964977621351044,SP,-18.21906844486471,0.8105389920481464,8227176135988371476022001526148364022291351272683759964733219715391117931686097868472133137960137255761562348426530057393//328925709737981828368252105740608604692936355129181635011657398631567394366906600144306610541917705238277293373163085820,6036349967091501824286911339030939282443733499503//268548144093244214209848983336413864858240763175,2066702012276655078753823032061609749065395921732220237253653450443314296879633033505673092440621781425782199553376408058412055459933013850947157858231074071//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100,110299975692687656717083093590004800855756650860883352576461504890768492508922607001535107131470924356699853739691480904828548854217744853758825042395570159//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2022/25-32,Ideological 2022/PP-PL,5,2022,ideological,all_parties,0,0,state,d,27,21,6,46.85047924795538,21.495431249677143,68.34591049763252,25.355047998278238,0.6290187984377422,0.09635248297039904,AC,6.875923208677305,0.1467631349572028,SP,-16.63417257401161,0.773846887778139,2563037643//54706754,2351890539//109413508,7477965825//109413508,2774184747//109413508
