evidence_id,snapshot_path,source_locator,snapshot_kind,sha256
C020,research/completion/web_099.txt,https://es.wikipedia.org/wiki/Jair_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ecfe3e041e5054e2fe95b9502d98800f371901d126f8cee95368b23a8d5f638a
C020,research/completion/web_010.txt,https://es.wikipedia.org/wiki/Jair_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ef01566cd284c12e242e9abc244b4d1a583ea5900b804a49e81a3b7a25456797
C021,research/completion/web_011.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0ea72e29f918923c75ed474d604b149c59623b4289a7736fb864cf7599406e95
C021,research/completion/web_028.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,1e29ad7956f0d7684f321ffe19cdce48784e49e6c65779a4e72f577e6e3eb7a0
C021,research/completion/web_047.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
C021,research/completion/web_113.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,417a45e6b736f329895908d888f2036aa601caad03e1c0680038d6fb71f0e2c5
C021,research/completion/web_030.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,68a2479ab7171d7423a1295d2a895343893510d2a7aefec0214bbc4a3a2a5981
C021,research/completion/web_029.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,6cba978dde746105105ea711a201faa1139c13486b39a7622eb0dcd7db761d13
C021,research/completion/web_013.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,770d3fb8ebda5b91546bd25d8ef497c8939bcaf34949f5d42d8d22e98c443cc9
C021,research/completion/web_012.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,9105168dab421f851f4e8b21974bfa923eb22bdb94c942937d61db9ca5068178
C021,research/completion/web_144.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e2e628fcecd5ea69b8551c2e1e21d1f03187931946ff0fbc2873e9fd9c14fee1
C021,research/completion/web_014.txt,https://es.wikipedia.org/wiki/Dilma_Rousseff,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,f4d2ee2e94ff78e9b3d5e20acf4e9a4a8171349734191aa9d75ebf437d680de5
C022,research/completion/web_234.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,03147e855fc28f09e623ca8b7513f47d12706b210da922eadead29ed31f377f6
C022,research/completion/web_063.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,084627db231c3559ae8e243875ec4aa119b131ee18f990449fc75d6042a62451
C022,research/completion/web_053.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,360bb190af3228190bc97b9b247e502a13303d71852788908aed9b7e46337b4b
C022,research/completion/web_064.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,3d0a2683124807f46954e5289246795bb3d0b2e73ab668577a5c7ee4afd73f5e
C022,research/completion/web_227.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,3dda11538e7ae01d4a1212904bfc850af79a30322d9616e6364ed842e59eabb1
C022,research/completion/web_073.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
C022,research/completion/web_119.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4e39ec63eeebb2f8baadc71eddd13b22ebdb2995ea608759177a8f65a60fd233
C022,research/completion/web_189.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,88c470679ec05f80941203f0ef1621c2a4d3e5392b84bb03d40113f00d71957f
C022,research/completion/web_052.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,9c1f43cab1453519bcae05f1228c50e8d09cb8cc7afb195764ea21a21583d37b
C022,research/completion/web_069.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,de3ce9c0f116d01b1014b70b945bbe85b31fa942caa2db4d60f604d91f2a7eb1
C022,research/completion/web_051.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,fea256f0073a6f271a13577b150882c784f6c0c78867f22ac08619543a4c7b32
C023,research/completion/web_059.txt,https://atarde.com.br/politica/por-apoio-ao-pl-da-desoneracao-governo-libera-r-4-bilhoes-em-emendas-697842,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,6f32923d013e22ae20c42cbfe0b124a9f8a86749318ed1367911e0de24605927
C023,research/completion/web_035.txt,https://pt.org.br/temer-assume-articulacao-politica-do-governo/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,901b67511b9899cda0fabacfc4bacc5f5f4aad574ba443c0aea804146702b923
C024,research/completion/web_061.txt,https://www.metropoles.com/brasil/politica-brasil/novos-ministros-tomam-posse-nesta-segunda,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,c423db62f7ade1edcc10241f30b4bb57e2df7100951d522ddeb8b225272c6a64
C025,research/completion/web_234.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,03147e855fc28f09e623ca8b7513f47d12706b210da922eadead29ed31f377f6
C025,research/completion/web_063.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,084627db231c3559ae8e243875ec4aa119b131ee18f990449fc75d6042a62451
C025,research/completion/web_053.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,360bb190af3228190bc97b9b247e502a13303d71852788908aed9b7e46337b4b
C025,research/completion/web_064.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,3d0a2683124807f46954e5289246795bb3d0b2e73ab668577a5c7ee4afd73f5e
C025,research/completion/web_227.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,3dda11538e7ae01d4a1212904bfc850af79a30322d9616e6364ed842e59eabb1
C025,research/completion/web_073.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
C025,research/completion/web_119.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4e39ec63eeebb2f8baadc71eddd13b22ebdb2995ea608759177a8f65a60fd233
C025,research/completion/web_189.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,88c470679ec05f80941203f0ef1621c2a4d3e5392b84bb03d40113f00d71957f
C025,research/completion/web_052.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,9c1f43cab1453519bcae05f1228c50e8d09cb8cc7afb195764ea21a21583d37b
C025,research/completion/web_069.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,de3ce9c0f116d01b1014b70b945bbe85b31fa942caa2db4d60f604d91f2a7eb1
C025,research/completion/web_051.txt,https://de.wikipedia.org/wiki/Kabinett_Bolsonaro,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,fea256f0073a6f271a13577b150882c784f6c0c78867f22ac08619543a4c7b32
C026,research/completion/prior/scraping/data/wikipedia_pinned/jair_bolsonaro_71536920.json,research/completion/prior/scraping/data/wikipedia_pinned/jair_bolsonaro_71536920.json,retained_local_source_assertions,3d7685fde8bf73929c9a868a2138e1426a26e1bbdc05d3c33ef7ec6630bf6ce0
C026,research/completion/prior/scraping/data/wikipedia_pinned/michel_temer_71604023.json,research/completion/prior/scraping/data/wikipedia_pinned/michel_temer_71604023.json,retained_local_source_assertions,a3604ec2f310d3b51cb2014de0b3d338df516a986129a5bfde509d40a5bf1977
C027,research/completion/web_071.txt,https://piaui.uol.com.br/web/itamaraty-lula-diplomatas-bolsonarismo-cargos/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,1a6db283ff1cf2367cc7e96379f9535c5d137226c41478c89c1bab63c15048e3
C027,research/completion/prior/scraping/data/wikipedia_pinned/michel_temer_71604023.json,research/completion/prior/scraping/data/wikipedia_pinned/michel_temer_71604023.json,retained_local_source_assertions,a3604ec2f310d3b51cb2014de0b3d338df516a986129a5bfde509d40a5bf1977
C028,research/completion/web_073.txt,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2269270&filename=Tramitacao-TVR+91%2F2023,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
C028,research/completion/web_026.txt,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2269270&filename=Tramitacao-TVR+91%2F2023,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,d4e0e46f6476d062d86a389d63c780bab8277266243945bc44cb401eec7ff661
C028,research/completion/web_068.txt,https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/itamar-augusto-cautiero-franco/orgaos-da-pr-itamar-franco.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e3894dc6e15f3422dd9c494b58044d21a6ed612a75cdb1906984e5add266bb00
C029,research/completion/web_078.txt,https://www.noticiasagricolas.com.br/noticias/politica-economia/154019-ministro-da-comunicacao-social-pede-demissao.html;https://www.brasil247.com/midia/planalto-oficializa-a-saida-de-traumann-da-secom,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,af6b8b4cbcde9d582659e70ace0007e6f2dd0972a9d8f20df1b9a8126a637695
C029,research/completion/web_077.txt,https://www.viomundo.com.br/denuncias/roberto-messias-desmente-tudo-inclusive-conversa-com-reporter-lemes.html,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,b80e60b787807ca26a9f7759e6519fe13028a1c2369bcae86aa51d022b964bd0
C030,research/completion/web_078.txt,https://guarulhosweb.com.br/barbosa-e-nomeado-ministro-da-fazenda-e-valdir-simao-vai-para-o-planejamento/;https://fetracan.org.br/informe-cnt-presidente-dilma-rousseff-nomeia-nelson-barbosa-a-pasta-da-fazenda-e-valdir-simao-a-do-planejamento/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,af6b8b4cbcde9d582659e70ace0007e6f2dd0972a9d8f20df1b9a8126a637695
C031,research/completion/web_090.txt,https://transparencia.mpf.mp.br/conteudo/diarios-e-boletins/diario-oficial-da-uniao-1/2016/dou2_2016_03_21.pdf;https://exame.com/brasil/casa-civil-muda-site-e-coloca-nome-de-ministra-substituta/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,a92d5e0cb15a48f45873142fe9d20353ff2f3ea1c70be465e9820e38c277bb15
C031,research/completion/web_078.txt,https://transparencia.mpf.mp.br/conteudo/diarios-e-boletins/diario-oficial-da-uniao-1/2016/dou2_2016_03_21.pdf;https://exame.com/brasil/casa-civil-muda-site-e-coloca-nome-de-ministra-substituta/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,af6b8b4cbcde9d582659e70ace0007e6f2dd0972a9d8f20df1b9a8126a637695
C031,research/completion/web_144.txt,https://exame.com/brasil/casa-civil-muda-site-e-coloca-nome-de-ministra-substituta/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e2e628fcecd5ea69b8551c2e1e21d1f03187931946ff0fbc2873e9fd9c14fee1
C031,research/completion/web_079.txt,https://exame.com/brasil/casa-civil-muda-site-e-coloca-nome-de-ministra-substituta/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ed735afccbf16849b17f737d020a7e90b84d672a17430c6ff86fec15c65af391
C031,research/completion/web_112.txt,https://transparencia.mpf.mp.br/conteudo/diarios-e-boletins/diario-oficial-da-uniao-1/2016/dou2_2016_03_21.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,f382462f9b48e917d776d70f27c9d6e909cd11fba90efb63cec7b23bd0ed9792
C031,research/completion/web_155.txt,https://exame.com/brasil/casa-civil-muda-site-e-coloca-nome-de-ministra-substituta/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,f6c3507c42035c479a5de124a3965c9a37c8672c2c50f84090271e16e97abdf2
C032,research/completion/prior/scraping/data/cabinet_party_affiliation_spells.csv,research/completion/prior/scraping/data/cabinet_party_affiliation_spells.csv,retained_local_source_assertions,f5a1dca6d07886f803c66f7bd3a77f69503757072a24cddc706ba7ea87317cce
C033,research/completion/web_096.txt,https://www.gov.br/cgu/pt-br/composicao/ministro/carlos-higino,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,37fad5fa2027be820c904a848f3b8a90a7e791a62024cf722e4471f56a3ae571
C034,research/completion/web_095.txt,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/12/31/marun-e-exonerado-da-secretaria-de-governo-e-assume-posto-na-itaipu.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,11d22b8a0d091245ec5455031693f728adb48c0adf326eca178e0fd608e1153f
C034,research/completion/web_094.txt,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/12/31/marun-e-exonerado-da-secretaria-de-governo-e-assume-posto-na-itaipu.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,33cc47551ea8aa9333237f0a8f9bd9fa7081d93f5dbaf84566292117978529b5
C034,research/completion/orgaos_temer.pdf,research/completion/orgaos_temer.pdf,retained_local_source_assertions,acadd544a6c4550e1915dfa4d73cde0fa1378f1491c0f6a3df8602a85aedae51
C034,research/completion/web_088.txt,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/12/31/marun-e-exonerado-da-secretaria-de-governo-e-assume-posto-na-itaipu.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,c54efd539aa4bc2e7a6e4ca19404c9cb8dfd2fd58b95c39207daf126adfae115
C035,research/completion/web_100.txt,https://exame.com/brasil/imbassahy-negocia-emenda-por-voto-a-favor-de-temer-no-plenario,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,62585418928de50d04886aa98b0ac1db50688eab8e162a6cf714f1c5d47e7f58
C035,research/completion/web_293.txt,https://noticias.uol.com.br/politica/ultimas-noticias/2016/11/25/geddel-pede-demissao-do-governo-temer.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,7f4f93d423add3b7d45c05fc6f7f2e2aebf65d58b422e50a707e1f99b9062154
C035,research/completion/orgaos_temer.pdf,research/completion/orgaos_temer.pdf,retained_local_source_assertions,acadd544a6c4550e1915dfa4d73cde0fa1378f1491c0f6a3df8602a85aedae51
C035,research/completion/web_243.txt,https://noticias.uol.com.br/politica/ultimas-noticias/2016/11/25/geddel-pede-demissao-do-governo-temer.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,bc18460f32ffab6372d6e630e7fb7fe86b53aec23feedace7e491dc8f8782a68
C035,research/completion/web_055.txt,https://noticias.uol.com.br/politica/ultimas-noticias/2016/11/25/geddel-pede-demissao-do-governo-temer.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ffb3dc8cfd37033a6af262cd064d92ba2fb1789f913002f9adb03fdc4ccf10b1
C036,research/completion/web_084.txt,https://www.gov.br/casacivil/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas-pr/2022/rol-de-responsaveis/rol_de_responsaveis_dez2022.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,405428558bee136f86303ee5fd2edf23bd056a3106a25ce55ca3bb24ce3af9c9
C036,research/completion/web_086.txt,https://www.gov.br/casacivil/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas-pr/2022/rol-de-responsaveis/rol_de_responsaveis_dez2022.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,96c2b4696a3594255397326d26b931c3968f51131f346e58a23da0f7ce005aac
C036,research/completion/web_088.txt,https://www.gov.br/casacivil/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas-pr/2022/rol-de-responsaveis/rol_de_responsaveis_dez2022.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,c54efd539aa4bc2e7a6e4ca19404c9cb8dfd2fd58b95c39207daf126adfae115
C037,research/completion/web_094.txt,https://static.poder360.com.br/2022/12/dou-comandos-marinha-aeronautica-30dez2022.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,33cc47551ea8aa9333237f0a8f9bd9fa7081d93f5dbaf84566292117978529b5
C037,research/completion/web_088.txt,https://static.poder360.com.br/2022/12/dou-comandos-marinha-aeronautica-30dez2022.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,c54efd539aa4bc2e7a6e4ca19404c9cb8dfd2fd58b95c39207daf126adfae115
C038,research/completion/web_092.txt,https://basedeconhecimento.cgu.gov.br/server/api/core/bitstreams/e09bffb7-e180-493a-a4c6-7f9725caddbe/content,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,700d0f87c109a045e0d062615eae4c3ec166874f07e77539343d1d23c409ca51
C039,research/completion/web_086.txt,https://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?captchafield=firstAccess&data=30%2F12%2F2022&jornal=529&pagina=1,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,96c2b4696a3594255397326d26b931c3968f51131f346e58a23da0f7ce005aac
C039,research/completion/web_085.txt,https://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?captchafield=firstAccess&data=30%2F12%2F2022&jornal=529&pagina=1,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e291329b07893888594c1f528ee10d232b103f9c8661e870b0604089738cb45f
C040,research/completion/web_100.txt,https://www.metropoles.com/brasil/politica-brasil/exonerada-luislinda-ira-a-suica-representar-governo-em-evento-da-onu,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,62585418928de50d04886aa98b0ac1db50688eab8e162a6cf714f1c5d47e7f58
C041,research/completion/web_019.txt,https://eixos.com.br/politica/como-a-eleicao-de-pernambuco-mudou-o-xadrez-da-sucessao-no-mme/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,39872a8a1c4a04e8503d5be2cfe00de55927926961c453a4872b76eeffd4407b
C041,research/completion/web_101.txt,https://static.poder360.com.br/2018/04/AP-Moreira-Franco.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,a174f208525c9d52f8fd46188ddf3a887719549264b0197e71cf12dbdd39eb4a
C041,research/completion/orgaos_temer.pdf,research/completion/orgaos_temer.pdf,retained_local_source_assertions,acadd544a6c4550e1915dfa4d73cde0fa1378f1491c0f6a3df8602a85aedae51
C041,research/completion/web_105.txt,https://www.escavador.com/diarios/580721/DOU/secao-2/2017-11-16?page=48;https://eixos.com.br/politica/como-a-eleicao-de-pernambuco-mudou-o-xadrez-da-sucessao-no-mme/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,b88b1cd6a19c061c3ee9792d55c7c69645fe91fc1eacb6c6308b76bc98d02098
C041,research/completion/web_085.txt,https://www.escavador.com/diarios/580721/DOU/secao-2/2017-11-16?page=48,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e291329b07893888594c1f528ee10d232b103f9c8661e870b0604089738cb45f
C041,research/completion/web_017.txt,https://www.escavador.com/diarios/580721/DOU/secao-2/2017-11-16?page=48,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,f38034946b240262db1903904092e369952e396ab4ca720a42cde770b6f219f9
C042,research/completion/web_101.txt,https://economia.uol.com.br/noticias/reuters/2020/09/14/apos-4-meses-como-interino-general-pazuello-devera-ser-efetivado-como-ministro-da-saude.htm;https://www.osaogoncalo.com.br/geral/82332/general-pazuello-assume-interinamente-no-lugar-de-teich-e-ganha-apoio-para-ficar-no-cargo,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,a174f208525c9d52f8fd46188ddf3a887719549264b0197e71cf12dbdd39eb4a
C043,research/completion/web_105.txt,https://fpagropecuaria.org.br/2019/06/24/boletim-dou-21-de-junho-2/?pdf=22053;https://exame.com/brasil/jorge-oliveira-major-da-pm-sera-novo-secretario-geral-da-presidencia/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,b88b1cd6a19c061c3ee9792d55c7c69645fe91fc1eacb6c6308b76bc98d02098
C044,research/completion/web_103.txt,https://www.poder360.com.br/governo/ex-ministro-de-bolsonaro-e-nomeado-no-2-de-ministerio-de-lula/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,b81f255c17e5c40539557bb5eac6bd81e0de1330a1656d3cbf3e9f3e1f1c369c
C045,research/completion/web_112.txt,https://www.regiaonews.com.br/politica/diario-oficial-publica-exoneracao-de-ministro-do-turismo,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,f382462f9b48e917d776d70f27c9d6e909cd11fba90efb63cec7b23bd0ed9792
C046,research/completion/web_109.txt,https://www.bnews.com.br/noticias/politica/202442-temer-escolhe-secretario-de-educacao-basica-para-ministro-da-educacao.html,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,1300c4e9cba77c461aa869a981860c3b211c3b616917be082ef273f5b665e891
C046,research/completion/web_113.txt,https://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?captchafield=firstAccess&data=09%2F04%2F2018&jornal=515&pagina=43,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,417a45e6b736f329895908d888f2036aa601caad03e1c0680038d6fb71f0e2c5
C046,research/completion/web_110.txt,https://www.bnews.com.br/noticias/politica/202442-temer-escolhe-secretario-de-educacao-basica-para-ministro-da-educacao.html,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,6ea2f55ea36bfc7ad4467f09852589572cd9e4a83f7f3358f4d3664427c7408f
C047,research/completion/web_147.txt,https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/michel-miguel-elias-temer-lulia/ministerios-temer.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,174f2cfd6054fdbeff33711f4b89620aec99aef0bd3f13d67fa1c3155a8730db
C047,research/completion/web_116.txt,https://www.escavador.com/diarios/388939/DOU/secao-2/2016-11-22?page=1;https://oestadoce.com.br/arte-agenda/freire-e-nomeado-ministro-da-cultura-e-toma-posse-amanha/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,1aeecdfbe2a3b54cdd89a2961ab30822b6ad37350116a7a992db708897369c92
C047,research/completion/web_032.txt,https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/michel-miguel-elias-temer-lulia/ministerios-temer.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
C047,research/completion/web_128.txt,https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/michel-miguel-elias-temer-lulia/ministerios-temer.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2e8ec1d11cb57b83fd85024d76d2b01e7f4fdd234c41def478c508ec0b28e87e
C047,research/completion/web_142.txt,https://odia.ig.com.br/rio-de-janeiro/2019/11/5821272-mariana-ribas---nunca-vi-o-rio-nessa-situacao--o-grande-problema-e-a-falta-de-gestao.html,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e02fd3070c6f4ea800ec058d54010cebde0780bf0955d379b0720c3fc3ec122d
C048,research/completion/web_115.txt,https://www.poder360.com.br/educacao/godoy-nega-saber-dos-assuntos-tratados-por-ribeiro-e-pastores/;https://noticias.r7.com/brasilia/bolsonaro-nomeia-victor-godoy-como-ministro-interino-da-educacao-30032022/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,91d4774b991a69d4cce8c034a56172206e7bc157fe49c6dbc9ab3e5dacb1498b
C049,research/completion/web_161.txt,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1990585&filename=REC+9%2F2021,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,29ed60ff42741e4a20319e85c5122ab9c79d1344fa2510867687d71df07a02fd
C049,research/completion/web_157.txt,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1990585&filename=REC+9%2F2021,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2a3fe997c2a9e70f7b8e2dab1c324be6314d10521c734023e1079ddbb6878af9
C049,research/completion/web_162.txt,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1990585&filename=REC+9%2F2021,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,3e29723f323ff1c8e04c53ad2f197fa32ffaa0f04777796f69b64792e9257dc6
C049,research/completion/web_119.txt,https://www.poder360.com.br/governo/governo-oficializa-reforma-ministerial-com-a-publicacao-de-mudancas-no-dou/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4e39ec63eeebb2f8baadc71eddd13b22ebdb2995ea608759177a8f65a60fd233
C049,research/completion/web_131.txt,https://static.poder360.com.br/2021/03/DOU-relacoes-exteriores-exoneracao-ernesto-araujo-nomeacao-carlos-alberto-franco-franca-29-mar-2021.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,9791d94b585d13736be393e037e67800e0bcbcc564646404ff00535b7c856b26
C049,research/completion/web_232.txt,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1990585&filename=REC+9%2F2021,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,c3c7de01d0fd24498aafa43bd7afe118adb2e1f344349d5e8bebb57d3d109f16
C049,research/completion/web_123.txt,https://www.poder360.com.br/governo/governo-oficializa-reforma-ministerial-com-a-publicacao-de-mudancas-no-dou/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,c652bec8078539923f053636c808dc192a2941c700691291764c7ecb959b663c
C050,research/completion/web_156.txt,https://www.cjf.jus.br/cjf/noticias/2016-1/marco/douinforme-17-03-1.2016,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0c31656465890ffafac7eba08e59b9a2a04302bb7485603fd77b3e71fbd7a7fa
C050,research/completion/web_167.txt,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2016/05/23/temer-edita-mp-que-recria-ministerio-da-cultura.htm,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,dcf6c9e4c4e6d44d7d1401e8df0c121aaee8afee488cc0013afb2a00a9aecc39
C050,research/completion/web_134.txt,https://www.cjf.jus.br/cjf/noticias/2020/06-junho/douinforme-12-06.2020,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,e6b37525d3de8111f074e435ee091b5d860b5d9f3e03c10f71bd06e8f65c84b6
