election_year,start_index,end_index,start_party,end_party,interval_size,vote_share,seat_share,seats,seat_diff,majority_status,coalition_inversion,minimal_ideological_interval_inversion
2014,9,27,PPS,PSDC,19,0.570751003586305,0.5847953216374269,300,7.204735160225539,votes+seats,false,false
2014,9,28,PPS,PSL,20,0.5790577886450908,0.5867446393762183,301,3.943354425068378,votes+seats,false,false
2014,9,29,PPS,PP,21,0.6451023433184784,0.6608187134502924,339,8.062497877620615,votes+seats,false,false
2014,9,30,PPS,PSC,22,0.670991222526909,0.6861598440545809,352,7.781502843695648,votes+seats,false,false
2014,9,31,PPS,PEN,23,0.6778525092723714,0.6900584795321637,354,6.261662743273462,votes+seats,false,false
2014,9,32,PPS,DEM,24,0.7198171966998343,0.7309941520467836,375,5.7337780929850055,votes+seats,false,false
2014,10,10,PV,PV,1,0.02058915013549229,0.015594541910331383,8,-2.562234019507546,neither,false,false
2014,10,11,PV,PTB,2,0.060794365762359616,0.06432748538011696,33,1.812490363909518,neither,false,false
2014,10,12,PV,PT DO B,3,0.06914004955495308,0.06627680311890838,34,-1.4688454216909292,neither,false,false
2014,10,13,PV,SOLIDARIEDADE,4,0.09676771346340131,0.09551656920077972,49,-0.6418370067248702,neither,false,false
2014,10,14,PV,PMN,5,0.10157970356720186,0.10136452241715399,52,-0.11038792997455715,neither,false,false
2014,10,15,PV,PHS,6,0.11126656680843665,0.1111111111111111,57,-0.07974877272800285,neither,false,false
2014,10,16,PV,PMDB,7,0.22211767623997342,0.2378167641325536,122,8.053632088893636,neither,false,false
2014,10,17,PV,PSD,8,0.2834183931990017,0.3079922027290448,158,12.606364288912118,neither,false,false
2014,10,18,PV,PSDB,9,0.3973177787428106,0.41325536062378165,212,8.17597950493817,neither,false,false
2014,10,19,PV,PTN,10,0.40474605022749954,0.42105263157894735,216,8.365276233292747,neither,false,false
2014,10,20,PV,PPL,11,0.406196961699713,0.42105263157894735,216,7.620958648047235,neither,false,false
2014,10,21,PV,PRTB,12,0.4108622418444496,0.42300194931773877,217,6.227669933797358,neither,false,false
2014,10,22,PV,PROS,13,0.43117049320163736,0.4444444444444444,228,6.809536987560023,neither,false,false
2014,10,23,PV,PRP,14,0.4386156410052189,0.4502923976608187,231,5.990176164322719,neither,false,false
2014,10,24,PV,PR,15,0.49650171268444054,0.5165692007797271,265,10.294621392881993,seats_only,true,false
2014,10,25,PV,PRB,16,0.5419519505830157,0.557504873294347,286,7.978649350912917,votes+seats,false,false
2014,10,26,PV,PTC,17,0.5454249696426557,0.5614035087719298,288,8.196990573317578,votes+seats,false,false
2014,10,27,PV,PSDC,18,0.5506628531184838,0.5653021442495126,290,7.509956350217806,votes+seats,false,false
2014,10,28,PV,PSL,19,0.5589696381772696,0.5672514619883041,291,4.248575615060702,votes+seats,false,false
2014,10,29,PV,PP,20,0.6250141928506572,0.6413255360623782,329,8.367719067612882,votes+seats,false,false
2014,10,30,PV,PSC,21,0.6509030720590878,0.6666666666666666,342,8.086724033687972,votes+seats,false,false
2014,10,31,PV,PEN,22,0.6577643588045502,0.6705653021442495,344,6.5668839332657285,votes+seats,false,false
2014,10,32,PV,DEM,23,0.699729046232013,0.7115009746588694,365,6.038999282977329,votes+seats,false,false
2014,11,11,PTB,PTB,1,0.040205215626867324,0.04873294346978557,25,4.374724383417064,neither,false,false
2014,11,12,PTB,PT DO B,2,0.048550899419460794,0.050682261208576995,26,1.0933885978166131,neither,false,false
2014,11,13,PTB,SOLIDARIEDADE,3,0.07617856332790901,0.07992202729044834,41,1.9203970127826793,neither,false,false
2014,11,14,PTB,PMN,4,0.08099055343170956,0.08576998050682261,44,2.4518460895329923,neither,false,false
2014,11,15,PTB,PHS,5,0.09067741667294435,0.09551656920077972,49,2.4824852467795466,neither,false,false
2014,11,16,PTB,PMDB,6,0.2015285261044811,0.2222222222222222,114,10.615866108401192,neither,false,false
2014,11,17,PTB,PSD,7,0.26282924306350935,0.29239766081871343,150,15.16859830841969,neither,false,false
2014,11,18,PTB,PSDB,8,0.3767286286073183,0.39766081871345027,204,10.738213524445712,neither,false,false
2014,11,19,PTB,PTN,9,0.38415690009200726,0.40545808966861596,208,10.927510252800289,neither,false,false
2014,11,20,PTB,PPL,10,0.3856078115642207,0.40545808966861596,208,10.183192667554778,neither,false,false
2014,11,21,PTB,PRTB,11,0.39027309170895724,0.4074074074074074,209,8.789903953304929,neither,false,false
2014,11,22,PTB,PROS,12,0.4105813430661451,0.42884990253411304,220,9.371771007067565,neither,false,false
2014,11,23,PTB,PRP,13,0.4180264908697266,0.4346978557504873,223,8.552410183830261,neither,false,false
2014,11,24,PTB,PR,14,0.47591256254894826,0.5009746588693957,257,12.856855412389535,seats_only,true,true
2014,11,25,PTB,PRB,15,0.5213628004475234,0.5419103313840156,278,10.540883370420488,votes+seats,false,false
2014,11,26,PTB,PTC,16,0.5248358195071634,0.5458089668615984,280,10.759224592825149,votes+seats,false,false
2014,11,27,PTB,PSDC,17,0.5300737029829916,0.5497076023391813,282,10.07219036972532,votes+seats,false,false
2014,11,28,PTB,PSL,18,0.5383804880417773,0.5516569200779727,283,6.8108096345682725,votes+seats,false,false
2014,11,29,PTB,PP,19,0.604425042715165,0.6257309941520468,321,10.929953087120396,votes+seats,false,false
2014,11,30,PTB,PSC,20,0.6303139219235955,0.6510721247563352,334,10.648958053195543,votes+seats,false,false
2014,11,31,PTB,PEN,21,0.6371752086690579,0.6549707602339181,336,9.1291179527733,votes+seats,false,false
2014,11,32,PTB,DEM,22,0.6791398960965208,0.695906432748538,357,8.601233302484843,votes+seats,false,false
2014,12,12,PT DO B,PT DO B,1,0.008345683792593471,0.001949317738791423,1,-3.281335785600451,neither,false,false
2014,12,13,PT DO B,SOLIDARIEDADE,2,0.03597334770104169,0.031189083820662766,16,-2.454327370634388,neither,false,false
2014,12,14,PT DO B,PMN,3,0.040785337804842246,0.037037037037037035,19,-1.9228782938840716,neither,false,false
2014,12,15,PT DO B,PHS,4,0.05047220104607703,0.04678362573099415,24,-1.8922391366375173,neither,false,false
2014,12,16,PT DO B,PMDB,5,0.1613233104776138,0.17348927875243664,89,6.241141724984118,neither,false,false
2014,12,17,PT DO B,PSD,6,0.22262402743664206,0.24366471734892786,125,10.793873925002629,neither,false,false
2014,12,18,PT DO B,PSDB,7,0.33652341298045096,0.3489278752436647,179,6.363489141028651,neither,false,false
2014,12,19,PT DO B,PTN,8,0.34395168446513996,0.3567251461988304,183,6.5527858693832,neither,false,false
2014,12,20,PT DO B,PPL,9,0.3454025959373534,0.3567251461988304,183,5.808468284137717,neither,false,false
2014,12,21,PT DO B,PRTB,10,0.35006787608208995,0.3586744639376218,184,4.415179569887869,neither,false,false
2014,12,22,PT DO B,PROS,11,0.3703761274392778,0.38011695906432746,195,4.997046623650505,neither,false,false
2014,12,23,PT DO B,PRP,12,0.37782127524285924,0.38596491228070173,198,4.177685800413201,neither,false,false
2014,12,24,PT DO B,PR,13,0.43570734692208096,0.4522417153996101,232,8.482131028972475,neither,false,false
2014,12,25,PT DO B,PRB,14,0.48115758482065607,0.49317738791423,253,6.166158987003428,neither,false,false
2014,12,26,PT DO B,PTC,15,0.4846306038802961,0.49707602339181284,255,6.384500209408088,neither,false,false
2014,12,27,PT DO B,PSDC,16,0.48986848735612426,0.5009746588693957,257,5.697465986308259,seats_only,true,true
2014,12,28,PT DO B,PSL,17,0.49817527241491,0.5029239766081871,258,2.4360852511511837,seats_only,true,false
2014,12,29,PT DO B,PP,18,0.5642198270882975,0.5769980506822612,296,6.555228703703335,votes+seats,false,false
2014,12,30,PT DO B,PSC,19,0.5901087062967282,0.6023391812865497,309,6.274233669778425,votes+seats,false,false
2014,12,31,PT DO B,PEN,20,0.5969699930421906,0.6062378167641326,311,4.754393569356239,votes+seats,false,false
2014,12,32,PT DO B,DEM,21,0.6389346804696535,0.6471734892787524,332,4.226508919067726,votes+seats,false,false
2014,13,13,SOLIDARIEDADE,SOLIDARIEDADE,1,0.02762766390844822,0.029239766081871343,15,0.8270084149660626,neither,false,false
2014,13,14,SOLIDARIEDADE,PMN,2,0.03243965401224878,0.03508771929824561,18,1.3584574917163792,neither,false,false
2014,13,15,SOLIDARIEDADE,PHS,3,0.04212651725348356,0.04483430799220273,23,1.3890966489629335,neither,false,false
2014,13,16,SOLIDARIEDADE,PMDB,4,0.15297762668502032,0.17153996101364521,88,9.52247751058458,neither,false,false
2014,13,17,SOLIDARIEDADE,PSD,5,0.21427834364404857,0.24171539961013644,124,14.075209710603076,neither,false,false
2014,13,18,SOLIDARIEDADE,PSDB,6,0.3281777291878575,0.3469785575048733,178,9.644824926629099,neither,false,false
2014,13,19,SOLIDARIEDADE,PTN,7,0.3356060006725465,0.35477582846003897,182,9.834121654983647,neither,false,false
2014,13,20,SOLIDARIEDADE,PPL,8,0.3370569121447599,0.35477582846003897,182,9.089804069738165,neither,false,false
2014,13,21,SOLIDARIEDADE,PRTB,9,0.34172219228949646,0.3567251461988304,183,7.696515355488316,neither,false,false
2014,13,22,SOLIDARIEDADE,PROS,10,0.3620304436466843,0.37816764132553604,194,8.278382409250952,neither,false,false
2014,13,23,SOLIDARIEDADE,PRP,11,0.3694755914502658,0.3840155945419103,197,7.459021586013648,neither,false,false
2014,13,24,SOLIDARIEDADE,PR,12,0.4273616631294875,0.4502923976608187,231,11.763466814572922,neither,false,false
2014,13,25,SOLIDARIEDADE,PRB,13,0.47281190102806264,0.49122807017543857,252,9.447494772603875,neither,false,false
2014,13,26,SOLIDARIEDADE,PTC,14,0.4762849200877026,0.4951267056530214,254,9.665835995008564,neither,false,false
2014,13,27,SOLIDARIEDADE,PSDC,15,0.4815228035635308,0.49902534113060426,256,8.978801771908707,neither,false,false
2014,13,28,SOLIDARIEDADE,PSL,16,0.48982958862231657,0.5009746588693957,257,5.7174210367516025,seats_only,true,true
2014,13,29,SOLIDARIEDADE,PP,17,0.5558741432957041,0.5750487329434698,295,9.83656448930384,votes+seats,false,false
2014,13,30,SOLIDARIEDADE,PSC,18,0.5817630225041347,0.6003898635477583,308,9.555569455378873,votes+seats,false,false
2014,13,31,SOLIDARIEDADE,PEN,19,0.5886243092495971,0.6042884990253411,310,8.035729354956686,votes+seats,false,false
2014,13,32,SOLIDARIEDADE,DEM,20,0.63058899667706,0.645224171539961,331,7.50784470466823,votes+seats,false,false
2014,14,14,PMN,PMN,1,0.004811990103800557,0.005847953216374269,3,0.5314490767503144,neither,false,false
2014,14,15,PMN,PHS,2,0.014498853345035343,0.015594541910331383,8,0.5620882339968691,neither,false,false
2014,14,16,PMN,PMDB,3,0.1253499627765721,0.14230019493177387,73,8.69546909561852,neither,false,false
2014,14,17,PMN,PSD,4,0.18665067973560037,0.2124756335282651,109,13.248201295637003,neither,false,false
2014,14,18,PMN,PSDB,5,0.3005500652794093,0.31773879142300193,163,8.81781651166304,neither,false,false
2014,14,19,PMN,PTN,6,0.30797833676409825,0.3255360623781676,167,9.007113240017588,neither,false,false
2014,14,20,PMN,PPL,7,0.3094292482363117,0.3255360623781676,167,8.262795654772106,neither,false,false
2014,14,21,PMN,PRTB,8,0.31409452838104823,0.32748538011695905,168,6.869506940522257,neither,false,false
2014,14,22,PMN,PROS,9,0.33440277973823607,0.3489278752436647,179,7.451373994284893,neither,false,false
2014,14,23,PMN,PRP,10,0.3418479275418176,0.35477582846003897,182,6.632013171047589,neither,false,false
2014,14,24,PMN,PR,11,0.39973399922103925,0.42105263157894735,216,10.936458399606863,neither,false,false
2014,14,25,PMN,PRB,12,0.4451842371196144,0.4619883040935672,237,8.620486357637816,neither,false,false
2014,14,26,PMN,PTC,13,0.4486572561792544,0.46588693957115007,239,8.838827580042505,neither,false,false
2014,14,27,PMN,PSDC,14,0.45389513965508255,0.4697855750487329,241,8.151793356942648,neither,false,false
2014,14,28,PMN,PSL,15,0.46220192471386834,0.47173489278752434,242,4.8904126217855435,neither,false,false
2014,14,29,PMN,PP,16,0.5282464793872559,0.5458089668615984,280,9.009556074337752,votes+seats,false,false
2014,14,30,PMN,PSC,17,0.5541353585956865,0.571150097465887,293,8.728561040412842,votes+seats,false,false
2014,14,31,PMN,PEN,18,0.5609966453411489,0.5750487329434698,295,7.208720939990599,votes+seats,false,false
2014,14,32,PMN,DEM,19,0.6029613327686117,0.6159844054580896,316,6.680836289702199,votes+seats,false,false
2014,15,15,PHS,PHS,1,0.009686863241234786,0.009746588693957114,5,0.030639157246555193,neither,false,false
2014,15,16,PHS,PMDB,2,0.12053797267277154,0.1364522417153996,70,8.1640200188682,neither,false,false
2014,15,17,PHS,PSD,3,0.1818386896317998,0.20662768031189083,106,12.716752218886697,neither,false,false
2014,15,18,PHS,PSDB,4,0.29573807517560874,0.31189083820662766,160,8.286367434912705,neither,false,false
2014,15,19,PHS,PTN,5,0.3031663466602977,0.31968810916179335,164,8.475664163267282,neither,false,false
2014,15,20,PHS,PPL,6,0.3046172581325111,0.31968810916179335,164,7.7313465780218,neither,false,false
2014,15,21,PHS,PRTB,7,0.3092825382772477,0.3216374269005848,165,6.3380578637719225,neither,false,false
2014,15,22,PHS,PROS,8,0.3295907896344355,0.34307992202729043,176,6.919924917534587,neither,false,false
2014,15,23,PHS,PRP,9,0.337035937438017,0.3489278752436647,179,6.100564094297283,neither,false,false
2014,15,24,PHS,PR,10,0.3949220091172387,0.4152046783625731,213,10.405009322856557,neither,false,false
2014,15,25,PHS,PRB,11,0.44037224701581384,0.45614035087719296,234,8.08903728088751,neither,false,false
2014,15,26,PHS,PTC,12,0.4438452660754538,0.4600389863547758,236,8.307378503292199,neither,false,false
2014,15,27,PHS,PSDC,13,0.449083149551282,0.46393762183235865,238,7.620344280192342,neither,false,false
2014,15,28,PHS,PSL,14,0.45738993461006777,0.46588693957115007,239,4.3589635450352375,neither,false,false
2014,15,29,PHS,PP,15,0.5234344892834554,0.5399610136452242,277,8.478106997587417,votes+seats,false,false
2014,15,30,PHS,PSC,16,0.5493233684918859,0.5653021442495126,290,8.197111963662508,votes+seats,false,false
2014,15,31,PHS,PEN,17,0.5561846552373483,0.5692007797270955,292,6.677271863240321,votes+seats,false,false
2014,15,32,PHS,DEM,18,0.5981493426648112,0.6101364522417154,313,6.149387212951865,votes+seats,false,false
2014,16,16,PMDB,PMDB,1,0.11085110943153675,0.1267056530214425,65,8.133380861621646,neither,false,false
2014,16,17,PMDB,PSD,2,0.17215182639056503,0.1968810916179337,101,12.686113061640143,neither,false,false
2014,16,18,PMDB,PSDB,3,0.28605121193437394,0.30214424951267055,155,8.25572827766618,neither,false,false
2014,16,19,PMDB,PTN,4,0.29347948341906294,0.30994152046783624,159,8.4450250060207,neither,false,false
2014,16,20,PMDB,PPL,5,0.29493039489127637,0.30994152046783624,159,7.700707420775217,neither,false,false
2014,16,21,PMDB,PRTB,6,0.2995956750360129,0.31189083820662766,160,6.307418706525368,neither,false,false
2014,16,22,PMDB,PROS,7,0.31990392639320075,0.3333333333333333,171,6.889285760288004,neither,false,false
2014,16,23,PMDB,PRP,8,0.3273490741967822,0.3391812865497076,174,6.069924937050729,neither,false,false
2014,16,24,PMDB,PR,9,0.3852351458760039,0.40545808966861596,208,10.374370165610003,neither,false,false
2014,16,25,PMDB,PRB,10,0.43068538377457904,0.44639376218323584,229,8.058398123640956,neither,false,false
2014,16,26,PMDB,PTC,11,0.4341584028342191,0.4502923976608187,231,8.276739346045616,neither,false,false
2014,16,27,PMDB,PSDC,12,0.43939628631004723,0.45419103313840153,233,7.589705122945759,neither,false,false
2014,16,28,PMDB,PSL,13,0.44770307136883297,0.45614035087719296,234,4.328324387788683,neither,false,false
2014,16,29,PMDB,PP,14,0.5137476260422206,0.530214424951267,272,8.447467840340835,votes+seats,false,false
2014,16,30,PMDB,PSC,15,0.5396365052506511,0.5555555555555556,285,8.166472806415982,votes+seats,false,false
2014,16,31,PMDB,PEN,16,0.5464977919961136,0.5594541910331384,287,6.6466327059937385,votes+seats,false,false
2014,16,32,PMDB,DEM,17,0.5884624794235764,0.6003898635477583,308,6.118748055705282,votes+seats,false,false
2014,17,17,PSD,PSD,1,0.061300716959028265,0.07017543859649122,36,4.5527322000185,neither,false,false
2014,17,18,PSD,PSDB,2,0.17520010250283719,0.17543859649122806,90,0.12234741604451926,neither,false,false
2014,17,19,PSD,PTN,3,0.18262837398752615,0.18323586744639375,94,0.3116441443990823,neither,false,false
2014,17,20,PSD,PPL,4,0.1840792854597396,0.18323586744639375,94,-0.4326734408464148,neither,false,false
2014,17,21,PSD,PRTB,5,0.18874456560447617,0.18518518518518517,95,-1.8259621550962777,neither,false,false
2014,17,22,PSD,PROS,6,0.20905281696166397,0.20662768031189083,106,-1.2440951013336132,neither,false,false
2014,17,23,PSD,PRP,7,0.21649796476524547,0.2124756335282651,109,-2.063455924570917,neither,false,false
2014,17,24,PSD,PR,8,0.2743840364444671,0.2787524366471735,143,2.240989303988357,neither,false,false
2014,17,25,PSD,PRB,9,0.3198342743430423,0.31968810916179335,164,-0.07498273798069022,neither,false,false
2014,17,26,PSD,PTC,10,0.3233072934026823,0.3235867446393762,166,0.14335848442397037,neither,false,false
2014,17,27,PSD,PSDC,11,0.3285451768785104,0.32748538011695905,168,-0.5436757386758586,neither,false,false
2014,17,28,PSD,PSL,12,0.3368519619372962,0.32943469785575047,169,-3.8050564738329626,neither,false,false
2014,17,29,PSD,PP,13,0.40289651661068376,0.40350877192982454,207,0.3140869787192173,neither,false,false
2014,17,30,PSD,PSC,14,0.4287853958191144,0.42884990253411304,220,0.03309194479430744,neither,false,false
2014,17,31,PSD,PEN,15,0.4356466825645768,0.4327485380116959,222,-1.486748155627879,neither,false,false
2014,17,32,PSD,DEM,16,0.4776113699920397,0.47368421052631576,243,-2.0146328059163636,neither,false,false
2014,18,18,PSDB,PSDB,1,0.11389938554380892,0.10526315789473684,54,-4.430384783973977,neither,false,false
2014,18,19,PSDB,PTN,2,0.12132765702849789,0.11306042884990253,58,-4.241088055619414,neither,false,false
2014,18,20,PSDB,PPL,3,0.12277856850071132,0.11306042884990253,58,-4.9854056408649114,neither,false,false
2014,18,21,PSDB,PRTB,4,0.1274438486454479,0.11500974658869395,59,-6.37869435511476,neither,false,false
2014,18,22,PSDB,PROS,5,0.1477521000026357,0.1364522417153996,70,-5.79682730135211,neither,false,false
2014,18,23,PSDB,PRP,6,0.15519724780621721,0.14230019493177387,73,-6.616188124589428,neither,false,false
2014,18,24,PSDB,PR,7,0.21308331948543888,0.20857699805068225,107,-2.3117428960301396,neither,false,false
2014,18,25,PSDB,PRB,8,0.258533557384014,0.24951267056530213,128,-4.627714937999201,neither,false,false
2014,18,26,PSDB,PTC,9,0.26200657644365405,0.253411306042885,130,-4.4093737155945405,neither,false,false
2014,18,27,PSDB,PSDC,10,0.2672444599194822,0.2573099415204678,132,-5.0964079386943695,neither,false,false
2014,18,28,PSDB,PSL,11,0.27555124497826794,0.25925925925925924,133,-8.357788673851445,neither,false,false
2014,18,29,PSDB,PP,12,0.34159579965165554,0.3333333333333333,171,-4.2386452212992936,neither,false,false
2014,18,30,PSDB,PSC,13,0.3674846788600861,0.3586744639376218,184,-4.519640255224175,neither,false,false
2014,18,31,PSDB,PEN,14,0.3743459656055485,0.36257309941520466,186,-6.03948035564639,neither,false,false
2014,18,32,PSDB,DEM,15,0.4163106530330114,0.40350877192982454,207,-6.567365005934846,neither,false,false
2014,19,19,PTN,PTN,1,0.007428271484688967,0.007797270955165692,4,0.1892967283545599,neither,false,false
2014,19,20,PTN,PPL,2,0.0088791829569024,0.007797270955165692,4,-0.5550208568909314,neither,false,false
2014,19,21,PTN,PRTB,3,0.013544463101638971,0.009746588693957114,5,-1.9483095711407925,neither,false,false
2014,19,22,PTN,PROS,4,0.03385271445882678,0.031189083820662766,16,-1.3664425173781396,neither,false,false
2014,19,23,PTN,PRP,5,0.04129786226240829,0.037037037037037035,19,-2.1858033406154505,neither,false,false
2014,19,24,PTN,PR,6,0.09918393394162996,0.10331384015594541,53,2.1186418879438307,neither,false,false
2014,19,25,PTN,PRB,7,0.1446341718402051,0.1442495126705653,74,-0.1973301540252237,neither,false,false
2014,19,26,PTN,PTC,8,0.14810719089984511,0.14814814814814814,76,0.021011068379451103,neither,false,false
2014,19,27,PTN,PSDC,9,0.15334507437567327,0.15204678362573099,78,-0.6660231547203921,neither,false,false
2014,19,28,PTN,PSL,10,0.16165185943445903,0.1539961013645224,79,-3.927403889877482,neither,false,false
2014,19,29,PTN,PP,11,0.2276964141078466,0.22807017543859648,117,0.19173956267468384,neither,false,false
2014,19,30,PTN,PSC,12,0.2535852933162772,0.253411306042885,130,-0.08925547125022604,neither,false,false
2014,19,31,PTN,PEN,13,0.2604465800617396,0.2573099415204678,132,-1.6090955716724125,neither,false,false
2014,19,32,PTN,DEM,14,0.3024112674892025,0.2982456140350877,153,-2.1369802219608687,neither,false,false
2014,20,20,PPL,PPL,1,0.0014509114722134338,0.0,0,-0.7443175852454915,neither,false,false
2014,20,21,PPL,PRTB,2,0.006116191616950003,0.001949317738791423,1,-2.1376062994953515,neither,false,false
2014,20,22,PPL,PROS,3,0.02642444297413782,0.023391812865497075,12,-1.5557392457327008,neither,false,false
2014,20,23,PPL,PRP,4,0.033869590777719324,0.029239766081871343,15,-2.3751000689700135,neither,false,false
2014,20,24,PPL,PR,5,0.09175566245694099,0.09551656920077972,49,1.9293451595892748,neither,false,false
2014,20,25,PPL,PRB,6,0.13720590035551614,0.1364522417153996,70,-0.3866268823797725,neither,false,false
2014,20,26,PPL,PTC,7,0.14067891941515615,0.14035087719298245,72,-0.1682856599750977,neither,false,false
2014,20,27,PPL,PSDC,8,0.1459168028909843,0.1442495126705653,74,-0.8553198830749409,neither,false,false
2014,20,28,PPL,PSL,9,0.15422358794977006,0.14619883040935672,75,-4.116700618232045,neither,false,false
2014,20,29,PPL,PP,10,0.22026814262315764,0.2202729044834308,113,0.0024428343201350344,neither,false,false
2014,20,30,PPL,PSC,11,0.24615702183158822,0.24561403508771928,126,-0.27855219960476063,neither,false,false
2014,20,31,PPL,PEN,12,0.2530183085770506,0.24951267056530213,128,-1.7983923000269613,neither,false,false
2014,20,32,PPL,DEM,13,0.29498299600451355,0.290448343079922,149,-2.326276950315446,neither,false,false
2014,21,21,PRTB,PRTB,1,0.00466528014473657,0.001949317738791423,1,-1.3932887142498602,neither,false,false
2014,21,22,PRTB,PROS,2,0.024973531501924384,0.023391812865497075,12,-0.8114216604872091,neither,false,false
2014,21,23,PRTB,PRP,3,0.03241867930550589,0.029239766081871343,15,-1.63078248372452,neither,false,false
2014,21,24,PRTB,PR,4,0.09030475098472755,0.09551656920077972,49,2.6736627448347647,neither,false,false
2014,21,25,PRTB,PRB,5,0.1357549888833027,0.1364522417153996,70,0.35769070286571036,neither,false,false
2014,21,26,PRTB,PTC,6,0.1392280079429427,0.14035087719298245,72,0.5760319252703852,neither,false,false
2014,21,27,PRTB,PSDC,7,0.14446589141877086,0.1442495126705653,74,-0.11100229782945803,neither,false,false
2014,21,28,PRTB,PSL,8,0.15277267647755663,0.14619883040935672,75,-3.372383032986548,neither,false,false
2014,21,29,PRTB,PP,9,0.2188172311509442,0.2202729044834308,113,0.7467604195656179,neither,false,false
2014,21,30,PRTB,PSC,10,0.24470611035937478,0.24561403508771928,126,0.46576538564073644,neither,false,false
2014,21,31,PRTB,PEN,11,0.25156739710483716,0.24951267056530213,128,-1.0540747147814784,neither,false,false
2014,21,32,PRTB,DEM,12,0.2935320845323001,0.290448343079922,149,-1.581959365069963,neither,false,false
2014,22,22,PROS,PROS,1,0.020308251357187813,0.021442495126705652,11,0.581867053762652,neither,false,false
2014,22,23,PROS,PRP,2,0.02775339916076932,0.02729044834307992,14,-0.2374937694746606,neither,false,false
2014,22,24,PROS,PR,3,0.08563947083999099,0.0935672514619883,48,4.0669514590846205,neither,false,false
2014,22,25,PROS,PRB,4,0.13108970873856615,0.13450292397660818,69,1.750979417115559,neither,false,false
2014,22,26,PROS,PTC,5,0.13456272779820613,0.13840155945419103,71,1.969320639520248,neither,false,false
2014,22,27,PROS,PSDC,6,0.1398006112740343,0.14230019493177387,73,1.2822864164204049,neither,false,false
2014,22,28,PROS,PSL,7,0.14810739633282008,0.1442495126705653,74,-1.9790943187366992,neither,false,false
2014,22,29,PROS,PP,8,0.21415195100620762,0.21832358674463936,112,2.140049133815495,neither,false,false
2014,22,30,PROS,PSC,9,0.24004083021463823,0.24366471734892786,125,1.8590540998905851,neither,false,false
2014,22,31,PROS,PEN,10,0.24690211696010061,0.2475633528265107,127,0.3392139994683845,neither,false,false
2014,22,32,PROS,DEM,11,0.2888668043875635,0.2884990253411306,148,-0.18867065082008594,neither,false,false
2014,23,23,PRP,PRP,1,0.007445147803581506,0.005847953216374269,3,-0.8193608232373126,neither,false,false
2014,23,24,PRP,PR,2,0.06533121948280317,0.07212475633528265,37,3.4850844053219774,neither,false,false
2014,23,25,PRP,PRB,3,0.11078145738137833,0.11306042884990253,58,1.169112363352916,neither,false,false
2014,23,26,PRP,PTC,4,0.11425447644101834,0.11695906432748537,60,1.3874535857575907,neither,false,false
2014,23,27,PRP,PSDC,5,0.11949235991684648,0.12085769980506822,62,0.7004193626577546,neither,false,false
2014,23,28,PRP,PSL,6,0.12779914497563227,0.12280701754385964,63,-2.5609613724993494,neither,false,false
2014,23,29,PRP,PP,7,0.19384369964901982,0.1968810916179337,101,1.5581820800528305,neither,false,false
2014,23,30,PRP,PSC,8,0.2197325788574504,0.2222222222222222,114,1.277187046127949,neither,false,false
2014,23,31,PRP,PEN,9,0.2265938656029128,0.22612085769980506,116,-0.24265305429426576,neither,false,false
2014,23,32,PRP,DEM,10,0.26855855303037574,0.26705653021442494,137,-0.7705377045827504,neither,false,false
2014,24,24,PR,PR,1,0.05788607167922167,0.06627680311890838,34,4.304445228559285,neither,false,false
2014,24,25,PR,PRB,2,0.10333630957779683,0.10721247563352826,55,1.9884731865902268,neither,false,false
2014,24,26,PR,PTC,3,0.10680932863743683,0.1111111111111111,57,2.2068144089949016,neither,false,false
2014,24,27,PR,PSDC,4,0.11204721211326497,0.11500974658869395,59,1.5197801858950655,neither,false,false
2014,24,28,PR,PSL,5,0.12035399717205075,0.11695906432748537,60,-1.7416005492620386,neither,false,false
2014,24,29,PR,PP,6,0.1863985518454383,0.19103313840155944,98,2.3775429032901485,neither,false,false
2014,24,30,PR,PSC,7,0.2122874310538689,0.21637426900584794,111,2.096547869365253,neither,false,false
2014,24,31,PR,PEN,8,0.21914871779933132,0.2202729044834308,113,0.576707768943038,neither,false,false
2014,24,32,PR,DEM,9,0.2611134052267942,0.26120857699805067,134,0.048823118654581776,neither,false,false
2014,25,25,PRB,PRB,1,0.04545023789857515,0.04093567251461988,21,-2.315972041969051,neither,false,false
2014,25,26,PRB,PTC,2,0.04892325695821516,0.04483430799220273,23,-2.097630819564376,neither,false,false
2014,25,27,PRB,PSDC,3,0.05416114043404331,0.04873294346978557,25,-2.784665042664219,neither,false,false
2014,25,28,PRB,PSL,4,0.062467925492829084,0.050682261208576995,26,-6.04604577782132,neither,false,false
2014,25,29,PRB,PP,5,0.12851248016621664,0.12475633528265107,64,-1.9269023252691397,neither,false,false
2014,25,30,PRB,PSC,6,0.15440135937464725,0.15009746588693956,77,-2.2078973591940354,neither,false,false
2014,25,31,PRB,PEN,7,0.16126264612010963,0.1539961013645224,79,-3.727737459616236,neither,false,false
2014,25,32,PRB,DEM,8,0.20322733354757253,0.1949317738791423,100,-4.2556221099047065,neither,false,false
2014,26,26,PTC,PTC,1,0.0034730190596400073,0.003898635477582846,2,0.21834122240467635,neither,false,false
2014,26,27,PTC,PSDC,2,0.008710902535468157,0.007797270955165692,4,-0.46869300069516484,neither,false,false
2014,26,28,PTC,PSL,3,0.017017687594253934,0.009746588693957114,5,-3.730073735852269,neither,false,false
