case_id,case_display,focal_order,election_year,case_domain,ideological_universe,k,gap_count,aggregation_level,component,unit_count,positive_count,negative_count,gross_positive,gross_negative_magnitude,gross_absolute,net_component,cancellation_share,absolute_hhi,largest_positive_unit,largest_positive_value,largest_positive_share,largest_negative_unit,largest_negative_value,largest_negative_share,gross_positive_exact,gross_negative_magnitude_exact,gross_absolute_exact,net_component_exact
cabinet/2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,3,2018,cabinet,not_applicable,,,state,A,27,22,5,21.955390465877276,2.8864120571202876,24.841802522997565,19.06897840875699,0.232383463675646,0.0534494452634165,BA,2.1840245497496875,0.09947555035033716,MT,-1.1095917454320794,0.38441903770977726,880498582684783866244440634267797253420857880664205866751463660815878064385454510746445220678533586154153065693468264189404447//40103981937977414480672690084514345960192980985949497312931305703925870085940199911033897018563328136930804291895299609450260,66586753575325379437488824229//23069039436371250864114799240,4003946078452556388541352316860186155545919396957713892027168235821274761974044922624754885774544837679722839997070362961616619362862916122974250701493//161177759735665734961824767169644076947398182579066455034753461890444340700053021674867608053224558866015426971158733316553093495348249154139691056760,3073495220371231634874373197353913911386487408178985947239965425794066801902088940324673264231814150346235575268153949593002860852798680492794060994751//161177759735665734961824767169644076947398182579066455034753461890444340700053021674867608053224558866015426971158733316553093495348249154139691056760
cabinet/2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,3,2018,cabinet,not_applicable,,,state,B,27,20,7,23.327072275314222,27.77239926029211,51.099471535606334,-4.44532698497789,0.9130064000391791,0.22787115133040428,RR,3.5655892101600175,0.15285198108351075,SP,-23.280394850063004,0.8382565233875346,18637523705704618761199594881475655621491627575611637573772471030320372712145374014101266754080652868946580838071269513//798965403190682485684555630067954909869668830847516562959995956623011419106188799211004260343365833223084038926274460,97376375085196392549238461204689779349964965706203//3506228402254799642258277619201313042315122475880,242794059812684089106009635481909470417425910128504924623863692635633624442265457067124867025827315308519856501447565780079872503942274242251490347765055399763//4751400601931942267033517500359100342860126505581222848048441234708114563692422939579992658776276449522897337647519887233130997294399341314916566562829627320,-2346836590245361388923518608180039334980920469697803326307055155581982221829302482523258207371706664854364039747488881617178200281115112422904115380890094519//527933400214660251892613055595455593651125167286802538672049026078679395965824771064443628752919605502544148627502209692570110810488815701657396284758847480
cabinet/2022/2023.1,Cabinet 2022/2023.1,4,2022,cabinet,not_applicable,,,party,A,9,5,4,26.072637520465133,12.87639014257893,38.94902766304406,13.196247377886202,0.6611918661474784,0.16585095738220637,UNIÃO,9.356662317791708,0.358869036952913,PSB,-5.545916698920125,0.43070430745812804,813354164563932560839602977269157498270827206822145098628091063173615666823963808385847976730959187277140283120263919300074960847984141298293181557//31195699473269953350206894051217965337509218556914545415485248435612786805617651706294513590066033628029458569987504629715243377402467815269586300,20486087856611867018497953839046535590564955865816601463180065545132602326257329420433975431452447272112037543236266525804823217915118893841485723001//1590980673136767620860551596612116232212970146402641816189747670216252127086500237021020193093367715029502387069362736115477412247525858578748901300,15491787562343106905329426419943392000594285853436500373303177441746750333569870912028055561182841455811547995592431602527161555290577525013609495602//397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325,10497487268074346792160899000840248410623615841056399283426289338360898340882412403622135690913235639511058447948596679249499892666036156185733268203//795490336568383810430275798306058116106485073201320908094873835108126063543250118510510096546683857514751193534681368057738706123762929289374450650
cabinet/2022/2023.1,Cabinet 2022/2023.1,4,2022,cabinet,not_applicable,,,party,B,9,5,4,4.225152565097023,5.217061288564064,9.442213853661087,-0.9919087234670415,0.8949495596223503,0.18730991649588685,UNIÃO,1.7469012659661585,0.4134528254427764,PSOL,-2.6596964876850473,0.5098074070004068,183873122226096084784836322996073476309377851924622662889643468515840928414034616539189800711522738453932688596375956426531918437923745589115056672900808527//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100,6306658183038405396038524862503446065499525075368330512281195700426558301211423546121440199995086303462577678152129923323888429132477722295966619035996874//1208852615333993813744214784724531612987247686230462649838968654397133776645804238717370062952657869689737358775227890853282477560860892415366746822074725,37355710619588970822020292549654321333396432239807505575615137611927002477967805836323786173758713216235044091804784878744718353335722144706350450745154181//3956244922911252481344702931825739824321901518572423217654806505299710541749904781256847478754153028075504083264382188247106290199181102450291171417699100,-43166572363286509472550572054050582048605050788637235552479576699515170429576631121182046488300368470720107817100720813128065010845452413539741612395078937//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
cabinet/2022/2023.1,Cabinet 2022/2023.1,4,2022,cabinet,not_applicable,,,state,A,27,18,9,20.837375494149683,7.641128116263481,28.478503610413163,13.196247377886202,0.5366242707688829,0.05520908841812508,RJ,2.9208916803521645,0.14017560326501946,DF,-1.7259055725002317,0.22587051888670612,20174983816197792725430015387122355055334764860396961749396056294617224752264425603283105258481936237131//968211367207071593139622309122336907148071019034815960553539603646877732699242421348339621047295308870,465859956726253630139635549254260025863382583368403//60967431724474163745446504183170870375946210771475,22654374422011500230486342920416060144816798861419027413282468821113489643212650503930039731591746218312158523972187556459004955093534898821678147487//795490336568383810430275798306058116106485073201320908094873835108126063543250118510510096546683857514751193534681368057738706123762929289374450650,10497487268074346792160899000840248410623615841056399283426289338360898340882412403622135690913235639511058447948596679249499892666036156185733268203//795490336568383810430275798306058116106485073201320908094873835108126063543250118510510096546683857514751193534681368057738706123762929289374450650
cabinet/2022/2023.1,Cabinet 2022/2023.1,4,2022,cabinet,not_applicable,,,state,B,27,20,7,23.645973623079467,24.637882346546508,48.283855969625975,-0.9919087234670415,0.9794567210189049,0.16982549669570526,RR,3.1517294702711056,0.1332882088303983,SP,-18.347999826686895,0.7447068529921256,7777768656417011228234580299227219785021257349404470031815488691950476552763809167846143953731506466887074364497127891187//328925709737981828368252105740608604692936355129181635011657398631567394366906600144306610541917705238277293373163085820,13232915157105539191223443225759152752306593038947//537096288186488428419697966672827729716481526350,2101250360422520272110121069206605973864817175911982976588323655210411298526705508910431231792585013252573105535466089604143483119388394914728601380197638507//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100,-43166572363286509472550572054050582048605050788637235552479576699515170429576631121182046488300368470720107817100720813128065010845452413539741612395078937//43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100
ideological/2014/11-24,Ideological 2014/PTB-PR,5,2014,ideological,all_parties,0,0,party,A,14,8,6,19.521091669040846,7.900553587669228,27.421645256710075,11.620538081371619,0.576227539500823,0.13165923633176047,PR,5.0428381901786,0.2583276732507847,PT DO B,-3.614965224246245,0.4575584715846107,1583405007541167744359001683724309414422091035152033325602122537644821854639900266201724539127382336106428933994517767118687295019536826993269//81112523540491477843391322844839703419898646475147790611800797105443348313344693460738508852370392109038949170943965483523164528268431177025,690128749544483514278161958404504316508610314732559597282313636046880563133691632305044452070013244072981763268996100141539418426949592486859//87351948428221591523652193832904295990660080819389928351170089190477452029755823726949163379475806886657329876401193597640331030442925882950,280534629276167874834613775057647638887578455708574246154052187348080660231500855376483976799040764670619531517299081454969680809223966488603//10230408374476402610878184863313115746653883339207829446533433869155016904385817193246298413812481887626534129668608259183101832394216544850,455034357293036646048617865961440540941287600020868682543435802014415815317952155408916057616316570087629039773320670269710678990454168123331//39157769985064851372671673097508822340640725884554105812593488257800237116787093394839280135627085845742940979076397129976700117095104706150
ideological/2014/11-24,Ideological 2014/PTB-PR,5,2014,ideological,all_parties,0,0,party,B,14,10,4,7.282032032524578,6.045714701506652,13.32774673403123,1.2363173310179254,0.9072373330848869,0.2530045450343869,PMDB,4.224685645373679,0.5801520271408419,PSDB,-5.011331274299147,0.8289063446957352,2254247698926547163708316562568244989344686500173625532804674825802565325637880738297377201564496841478176289159221827707006599644175422265722537//309563002312835378210115438188001923468993319536725943197067376472893392873022989130439466536208944299103060269930178151684596653968791243424700,21106736456625706854694610851878571178891544957243604467593509935709433320136293079597874185401974295750222850327232701768670882812875237208785219859//3491189627483694828378039888796648092498612859071287842187886458385997106143378666815270215702057232016424493112218563159068544144129233885095081660,8308873420639200081707904175216200807093401851589592589546084229668857955288425798208577640929652995459428465036982969693348198621420859720919794221//623426719193516933638935694427972873660466581977015686104979724711785197525603333359869681375367362860075802341467600564119382882880220336624121725,124029259837014561729167864294643165572987369379727286387099190078354537624787307780812828115003108708975681136570092722569199616500182184470701377//100321541019646403114311491057374945186741748823887581672065702827183824889177547896990523439714288276334037158397085148249096096095667640376295450
ideological/2014/11-24,Ideological 2014/PTB-PR,5,2014,ideological,all_parties,0,0,state,A,27,15,12,18.79662876473805,7.176090683366431,25.97271944810448,11.620538081371619,0.5525867784237858,0.06307055431426327,RJ,2.8660467446273756,0.15247663719379292,MA,-1.9348389965538964,0.26962298581854444,120607229887084573743095700602528292816463828572856908125430020728498362477751403//6416428786067231825970426871182006438228474056545682476920388027577403286843320,304111056156388161053682795748468839103657404847425216838923321926377//42378374183772755555681886851158854314211437192123742433090725256200,678022516023663842997113834588021125726577073285180599708275281859284214432164951857813355472750343132860311859298470171501523245294243177851//26105179990043234248447782065005881560427150589702737208395658838533491411191395596559520090418057230495293986050931419984466744730069804100,455034357293036646048617865961440540941287600020868682543435802014415815317952155408916057616316570087629039773320670269710678990454168123331//39157769985064851372671673097508822340640725884554105812593488257800237116787093394839280135627085845742940979076397129976700117095104706150
ideological/2014/11-24,Ideological 2014/PTB-PR,5,2014,ideological,all_parties,0,0,state,B,27,19,8,23.980353900655242,22.74403656963732,46.72439047029256,1.2363173310179254,0.9735402148947458,0.18452036340151143,RR,3.4091608466846934,0.14216474288945088,SP,-18.678325407546428,0.821240563448684,178963098163957847669315210144669752194482911645426129569561089602925694694780799284247001903202439839178//7462904797208511020540783052913014456545637665668402383581811164098747823104642911371274344467138644675,17641048962636547088222294956977633314482969066718558818823//775634039657976831691539607775897448502350789916914313890,1562487618394476917179502665034326140174284540595405992542446240780147559157493845214257836807739482942127849774157005000875334844461707449423128669//33440513673215467704770497019124981728913916274629193890688567609061274963059182632330174479904762758778012386132361716083032032031889213458765150,124029259837014561729167864294643165572987369379727286387099190078354537624787307780812828115003108708975681136570092722569199616500182184470701377//100321541019646403114311491057374945186741748823887581672065702827183824889177547896990523439714288276334037158397085148249096096095667640376295450
