inversion_id,election,domain,k,period,period_ranges,period_days,source_periods,coalition,omitted_party,focal,is_main_focal,is_strongest_k1,party,votes,vote_share,seats,q_i,d_i,A_i,B_i,R_i,sign_A_i,sign_B_i,sign_d_i,component_pattern,strong_reinforcement,substantial_offset,coalition_A_C,coalition_B_C,coalition_d_C,loo_votes,loo_vote_share,loo_seats,loo_q_C,loo_d_C,loo_A_C,loo_B_C,loo_R_C,loo_r_C,loo_seat_majority,loo_vote_minority,loo_inversion,seat_pivotal,loo_domain_caution,report_code
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PCdoB,1913015,0.019649818129160109,10,10.080356700259134,-0.080356700259135203,-0.56887587025476349,0.48851916999562828,0.99202838722392939,-,+,-,A- B+,false,true,15.742022264747815,4.5290698931626778,20.271092157910495,43392126,0.4457086766897278,249,228.64855114183038,20.351448858169629,16.310898135002578,4.0405507231670503,1.0890075566039588,28.351448858169629,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PDT,3528346,0.036241930772497627,20,18.592110486291283,1.4078895137087171,-0.15563789039051862,1.5635274040992357,1.075725104729063,-,+,+,A- B+,false,false,15.742022264747815,4.5290698931626778,20.271092157910495,41776795,0.42911656404639031,239,220.13679735579822,18.863202644201778,15.897660155138334,2.9655424890634428,1.0856885485333647,36.863202644201778,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PMDB,10791949,0.11085110943153675,65,56.866619138378361,8.1333808616216423,3.9086952162479633,4.224685645373679,1.1430255743150477,+,+,+,A+ B+,true,false,15.742022264747815,4.5290698931626778,20.271092157910495,34513192,0.35450738538735116,194,181.86228870371116,12.137711296288851,11.833327048499852,0.3043842477889992,1.0667412215187917,75.137711296288856,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PR,5635519,0.057886071679221669,34,29.695554771440715,4.3044452285592838,5.0428381901785997,-0.73839296161931556,1.1449525109629883,+,-,+,A+ B-,false,false,15.742022264747815,4.5290698931626778,20.271092157910495,39669622,0.40747242313966625,225,209.03335307064879,15.96664692935121,10.699184074569215,5.2674628547819937,1.076383250303385,47.966646929351207,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PSD,5967953,0.061300716959028265,36,31.4472677999815,4.5527322000185011,4.6459413100010254,-0.093209109982523922,1.1447735373697927,+,-,+,A+ B-,false,false,15.742022264747815,4.5290698931626778,20.271092157910495,39337188,0.40405777785985969,223,207.28164004210799,15.718359957891993,11.096080954746791,4.6222790031452021,1.0758309320338209,49.718359957891991,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PT,13554166,0.13922363222057618,69,71.421723329155583,-2.4217233291555798,-1.2154112265853221,-1.2063121025702577,0.96609262257654049,-,-,-,A- B-,true,false,15.742022264747815,4.5290698931626778,20.271092157910495,31750975,0.32613486259831176,190,167.30718451293393,22.692815487066074,16.957433491333138,5.7353819957329364,1.1356356306701927,89.692815487066071,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2014-a264923b9881ebab3d9b,2014,cabinet,,14-05,"[[""2016-04-14"",""2016-04-19""]]",5,"[""dilma_2-2016-04-14""]",Cabinet 14-05,,true,true,false,PTB,3914193,0.040205215626867324,25,20.625275616582936,4.3747243834170639,4.0844725355508311,0.29025184786623248,1.2121050144852241,+,+,+,A+ B+,false,false,15.742022264747815,4.5290698931626778,20.271092157910495,41390948,0.42515327919202062,234,218.10363222550657,15.896367774493429,11.657549729196983,4.2388180452964459,1.0728844706174243,38.896367774493427,false,true,false,true,unrestricted party deletion; may leave original ideological domain,14-05
cabinet/C2022-259238bde0cf94feb03e,2022,cabinet,,22-01,"[[""2023-01-01"",""2023-09-13""]]",255,"[""lula_3-2023-01-01""]",Cabinet 22-01,,true,true,false,MDB,7950895,0.072668312581660399,42,37.278844354391779,4.7211556456082189,5.1195611271956558,-0.39840548158743749,1.1266443669961037,+,-,+,A+ B-,false,false,13.196247377886202,-0.99190872346704151,12.204338654419161,45539228,0.41621211889120674,221,213.51681699118905,7.4831830088109417,8.0766862506905461,-0.59350324187960402,1.0350472769042813,43.48318300881094,false,true,false,true,unrestricted party deletion; may leave original ideological domain,22-01
cabinet/C2022-259238bde0cf94feb03e,2022,cabinet,,22-01,"[[""2023-01-01"",""2023-09-13""]]",255,"[""lula_3-2023-01-01""]",Cabinet 22-01,,true,true,false,PCdoB,1154712,0.010553651199996256,6,5.4140230655980792,0.58597693440192045,0.17628181135851972,0.40969512304340072,1.1082331802620771,+,+,+,A+ B+,false,false,13.196247377886202,-0.99190872346704151,12.204338654419161,52335411,0.4783267802728709,257,245.38163827998275,11.618361720017239,13.019965566527683,-1.4016038465104423,1.047348130045332,11.618361720017239,true,true,true,false,unrestricted party deletion; may leave original ideological domain,22-01
cabinet/C2022-259238bde0cf94feb03e,2022,cabinet,,22-01,"[[""2023-01-01"",""2023-09-13""]]",255,"[""lula_3-2023-01-01""]",Cabinet 22-01,,true,true,false,PDT,3828367,0.034989893569631274,17,17.949815401220842,-0.94981540122084374,-1.9742011739935168,1.0243857727726731,0.94708494878692495,-,+,-,A- B+,false,true,13.196247377886202,-0.99190872346704151,12.204338654419161,49661756,0.45389053790323586,246,232.84584594436001,13.154154055640003,15.170448551879719,-2.0162944962397145,1.0564929728606078,24.154154055640003,false,true,false,true,unrestricted party deletion; may leave original ideological domain,22-01
