election_year,coalition_year,period,period_start,period_end,period_days,days_overlapping_mandate,share_of_mandate,parties,votes,national_vote_total,vote_share,seats,seat_share,quota,seat_diff,required_diff,representation_ratio,vote_majority,seat_majority,majority_status,coalition_inversion
2014,2015,2015.1,2015-01-01,2016-03-23,448,448,0.3066392881587953,"PCdoB, PDT, PMDB, PP, PR, PRB, PSD, PT, PTB",56159756,97355354,0.5768532873908506,318,0.6198830409356725,295.9257364315064,22.07426356849362,-38.92573643150638,1.0745939296618185,true,true,votes+seats,false
2014,2016,2016.1,2016-03-24,2016-04-13,21,21,0.014373716632443531,"PCdoB, PDT, PMDB, PP, PR, PSD, PT, PTB",51734932,97355354,0.5314030494922755,297,0.5789473684210527,272.6097643895373,24.390235610462696,-15.609764389537304,1.0894694130457154,true,true,votes+seats,false
2014,2016,2016.2,2016-04-14,2016-04-15,2,2,0.0013689253935660506,"PCdoB, PDT, PMDB, PR, PSD, PT, PTB",45305141,97355354,0.4653584948188879,259,0.5048732943469786,238.7289078420895,20.271092157910488,18.271092157910488,1.0849125995722273,false,true,seats_only,true
2014,2016,2016.3,2016-04-16,2016-05-11,26,26,0.01779603011635866,"PCdoB, PDT, PMDB, PR, PT, PTB",39337188,97355354,0.4040577778598597,223,0.4346978557504873,207.28164004210802,15.718359957891977,49.71835995789198,1.0758309320338206,false,false,neither,false
2014,2016,2016.4,2016-05-12,2017-12-27,595,595,0.4072553045859001,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PTB, PV",52506119,97355354,0.5393244114750998,291,0.5672514619883041,276.6734230867262,14.326576913273811,-19.67342308672619,1.0517815435737858,true,true,votes+seats,false
2014,2017,2017.1,2017-12-28,2018-04-06,100,100,0.06844626967830253,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",48591926,97355354,0.49911919584823244,266,0.5185185185185185,256.04814747014325,9.951852529856751,0.9518525298567511,1.0388671139712784,false,true,seats_only,true
2014,2018,2018.1,2018-04-07,2018-05-27,51,51,0.03490759753593429,"PMDB, PP, PPS, PSD, PSDB",36234097,97355354,0.37218391707558274,203,0.39571150097465885,190.93034945977394,12.069650540226064,66.06965054022606,1.0632149397640367,false,false,neither,false
2014,2018,2018.2,2018-05-28,2018-12-31,218,218,0.14921286789869953,"PMDB, PP, PPS, PSD, PSDB, PTN",36957279,97355354,0.3796121885602717,207,0.40350877192982454,194.74105273141936,12.258947268580641,62.25894726858064,1.0629499897255243,false,false,neither,false
