election_year,coalition_year,period,period_start,period_end,period_days,days_overlapping_mandate,share_of_mandate,parties,votes,national_vote_total,vote_share,seats,seat_share,quota,seat_diff,required_diff,representation_ratio,vote_majority,seat_majority,majority_status,coalition_inversion
2022,2023,2023.1,2023-01-01,2023-09-12,255,255,0.217206132879046,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",53490123,109413508,0.48888043147286714,263,0.5126705653021443,250.79566134558084,12.20433865441916,6.2043386544191605,1.0486624792029489,false,true,seats_only,true
2022,2023,2023.2,2023-09-13,2025-12-23,833,833,0.7095400340715503,"MDB, PCdoB, PDT, PP, PSB, PSD, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",69793935,109413508,0.6378913927154223,350,0.682261208576998,327.2382844630116,22.76171553698839,-70.23828446301161,1.069557006675853,true,true,votes+seats,false
2022,2025,2025.1,2025-12-24,2026-03-19,86,86,0.07325383304940375,"MDB, PCdoB, PDT, PP, PSB, PSD, PSOL, PT, REDE, REPUBLICANOS",59578502,109413508,0.544526019584346,291,0.5672514619883041,279.3418480467695,11.658151953230515,-22.341848046769485,1.0417343553597405,true,true,votes+seats,false
