election_year,start_index,end_index,start_party,end_party,parties,interval_size,votes,national_vote_total,vote_share,seats,seat_share,quota,seat_diff,required_diff,representation_ratio,vote_majority,seat_majority,majority_status,coalition_inversion,left_removed_seats,right_removed_seats,minimal_connected_winning,minimal_connected_inversion,endpoint_minimal_connected_winning,minimal_ideological_interval_inversion,old_sweep_equivalent
2014,3,19,PCB,PTN,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN",17,68435738,97355354,0.702947862528444,364,0.7095516569200779,360.61225347709177,3.3877465229082304,-103.61225347709177,1.0093944298626654,true,true,votes+seats,false,364,360,false,false,false,false,false
2014,3,20,PCB,PPL,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL",18,68576992,97355354,0.7043987740006574,364,0.7095516569200779,361.35657106233725,2.6434289376627476,-104.35657106233725,1.0073152922884214,true,true,votes+seats,false,364,364,false,false,false,false,false
2014,3,21,PCB,PRTB,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB",19,69031182,97355354,0.709064054145394,365,0.7115009746588694,363.74985977658713,1.2501402234128705,-106.74985977658713,1.0034368129356275,true,true,votes+seats,false,365,364,false,false,false,false,false
2014,3,22,PCB,PROS,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS",20,71008299,97355354,0.7293723055025818,376,0.732943469785575,374.16799272282447,1.832007277175535,-117.16799272282447,1.0048962159051713,true,true,votes+seats,false,376,365,false,false,false,false,false
2014,3,23,PCB,PRP,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP",21,71733124,97355354,0.7368174533061633,379,0.7387914230019493,377.9873535460618,1.0126464539382027,-120.9873535460618,1.0026790485037083,true,true,votes+seats,false,379,376,false,false,false,false,false
2014,3,24,PCB,PR,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",22,77368643,97355354,0.794703524985385,413,0.8050682261208577,407.6829083175025,5.317091682497505,-150.6829083175025,1.0130422236841887,true,true,votes+seats,false,413,379,false,false,false,false,false
2014,3,25,PCB,PRB,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB",23,81793467,97355354,0.8401537628839602,434,0.8460038986354775,430.99888035947157,3.0011196405284295,-173.99888035947157,1.0069631727071433,true,true,votes+seats,false,434,413,false,false,false,false,false
2014,3,26,PCB,PTC,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC",24,82131584,97355354,0.8436267819436002,436,0.8499025341130604,432.7805391370669,3.21946086293309,-175.7805391370669,1.007439014862712,true,true,votes+seats,false,436,434,false,false,false,false,false
2014,3,27,PCB,PSDC,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",25,82641520,97355354,0.8488646654194283,438,0.8538011695906432,435.46757336016674,2.532426639833261,-178.46757336016674,1.005815419550743,true,true,votes+seats,false,438,436,false,false,false,false,false
2014,3,28,PCB,PSL,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",26,83450230,97355354,0.8571714504782141,439,0.8557504873294347,439.72895409532384,-0.7289540953238429,-182.72895409532384,0.9983422649599603,true,true,votes+seats,false,439,438,false,false,false,false,false
2014,3,29,PCB,PP,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",27,89880021,97355354,0.9232160051516016,477,0.9298245614035088,473.6098106427716,3.390189357228394,-216.6098106427716,1.0071581907322134,true,true,votes+seats,false,477,439,false,false,false,false,false
2014,3,30,PCB,PSC,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",28,92400442,97355354,0.9491048843600323,490,0.9551656920077972,486.8908056766966,3.109194323303427,-229.89080567669657,1.0063858144106503,true,true,votes+seats,false,490,477,false,false,false,false,false
2014,3,31,PCB,PEN,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",29,93068425,97355354,0.9559661711054946,492,0.9590643274853801,490.41064577711876,1.5893542228812407,-233.41064577711876,1.0032408640321473,true,true,votes+seats,false,492,490,false,false,false,false,false
2014,3,32,PCB,DEM,"PCB, PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",30,97153912,97355354,0.9979308585329575,513,1.0,511.9385304274072,1.0614695725927845,-254.93853042740722,1.0020734316905324,true,true,votes+seats,false,513,492,false,false,false,false,false
2014,4,4,PSOL,PSOL,PSOL,1,1745470,97355354,0.01792885473971981,5,0.009746588693957114,9.197502481476263,-4.197502481476263,247.80249751852375,0.5436258386523931,false,false,neither,false,0,0,false,false,false,false,false
2014,4,5,PSOL,PCdoB,"PSOL, PCdoB",2,3658485,97355354,0.03757867286887992,15,0.029239766081871343,19.277859181735398,-4.277859181735398,237.7221408182646,0.7780946970611545,false,false,neither,false,10,5,false,false,false,false,false
2014,4,6,PSOL,PT,"PSOL, PCdoB, PT",3,17212651,97355354,0.1768023050894561,84,0.16374269005847952,90.69958251089098,-6.699582510890977,166.300417489109,0.9261343621941533,false,false,neither,false,79,15,false,false,false,false,false
2014,4,7,PSOL,PDT,"PSOL, PCdoB, PT, PDT",4,20740997,97355354,0.21304423586195373,104,0.20272904483430798,109.29169299718227,-5.291692997182267,147.70830700281772,0.9515819285797074,false,false,neither,false,99,84,false,false,false,false,false
2014,4,8,PSOL,PSB,"PSOL, PCdoB, PT, PDT, PSB",5,27008875,97355354,0.2774256770716483,138,0.26900584795321636,142.31937233775557,-4.319372337755567,114.68062766224443,0.9696501448340797,false,false,neither,false,133,104,false,false,false,false,false
2014,4,9,PSOL,PPS,"PSOL, PCdoB, PT, PDT, PSB, PPS",6,28964564,97355354,0.2975138275394695,148,0.2884990253411306,152.62459352774783,-4.624593527747834,104.37540647225217,0.9696995522094081,false,false,neither,false,143,138,false,false,false,false,false
2014,4,10,PSOL,PV,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV",7,30969028,97355354,0.31810297767496176,156,0.30409356725146197,163.18682754725538,-7.186827547255376,93.81317245274462,0.9559595118351435,false,false,neither,false,151,148,false,false,false,false,false
2014,4,11,PSOL,PTB,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB",8,34883221,97355354,0.3583081933018291,181,0.35282651072124754,183.81210316383834,-2.8121031638383442,73.18789683616166,0.9847012078343296,false,false,neither,false,176,156,false,false,false,false,false
2014,4,12,PSOL,PT DO B,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B",9,35695718,97355354,0.36665387709442254,182,0.35477582846003897,188.09343894943876,-6.093438949438763,68.90656105056124,0.9676041919193326,false,false,neither,false,177,181,false,false,false,false,false
2014,4,13,PSOL,SOLIDARIEDADE,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE",10,38385419,97355354,0.3942815410028708,197,0.3840155945419103,202.2664305344727,-5.266430534472704,54.733569465527296,0.9739629036782991,false,false,neither,false,192,182,false,false,false,false,false
2014,4,14,PSOL,PMN,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN",11,38853892,97355354,0.39909353110667134,200,0.3898635477582846,204.7349814577224,-4.734981457722398,52.2650185422776,0.9768726310276382,false,false,neither,false,195,197,false,false,false,false,false
2014,4,15,PSOL,PHS,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS",12,39796960,97355354,0.40878039434790614,205,0.3996101364522417,209.70434230047584,-4.704342300475844,47.295657699524156,0.9775667864152512,false,false,neither,false,200,200,false,false,false,false,false
2014,4,16,PSOL,PMDB,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB",13,50588909,97355354,0.5196315037794429,270,0.5263157894736842,266.5709614388542,3.4290385611457737,-9.570961438854226,1.0128635112490763,true,true,votes+seats,false,265,205,false,false,false,false,true
2014,4,17,PSOL,PSD,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD",14,56556862,97355354,0.5809322207384712,306,0.5964912280701754,298.0182292388357,7.9817707611642845,-41.018229238835715,1.026782827283923,true,true,votes+seats,false,301,270,false,false,false,false,false
2014,4,18,PSOL,PSDB,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB",15,67645577,97355354,0.69483160628228,360,0.7017543859649122,356.44861402280964,3.551385977190364,-99.44861402280964,1.009963248102188,true,true,votes+seats,false,355,306,false,false,false,false,false
2014,4,19,PSOL,PTN,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN",16,68368759,97355354,0.7022598777669691,364,0.7095516569200779,360.2593172944551,3.7406827055448844,-103.25931729445512,1.0103833059298435,true,true,votes+seats,false,359,360,false,false,false,false,false
2014,4,20,PSOL,PPL,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL",17,68510013,97355354,0.7037107892391825,364,0.7095516569200779,361.00363487970066,2.9963651202993447,-104.00363487970066,1.0083000968156397,true,true,votes+seats,false,359,364,false,false,false,false,false
2014,4,21,PSOL,PRTB,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB",18,68964203,97355354,0.7083760693839191,365,0.7115009746588694,363.3969235939505,1.6030764060495244,-106.39692359395048,1.004411364824433,true,true,votes+seats,false,360,364,false,false,false,false,false
2014,4,22,PSOL,PROS,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS",19,70941320,97355354,0.7286843207411069,376,0.732943469785575,373.8150565401878,2.184943459812189,-116.81505654018781,1.005844985164682,true,true,votes+seats,false,371,365,false,false,false,false,false
2014,4,23,PSOL,PRP,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP",20,71666145,97355354,0.7361294685446883,379,0.7387914230019493,377.6344173634251,1.3655826365749135,-120.63441736342509,1.003616149836419,true,true,votes+seats,false,374,376,false,false,false,false,false
2014,4,24,PSOL,PR,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",21,77301664,97355354,0.7940155402239101,413,0.8050682261208577,407.3299721348659,5.670027865134102,-150.3299721348659,1.0139199868730917,true,true,votes+seats,false,408,379,false,false,false,false,false
2014,4,25,PSOL,PRB,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB",22,81726488,97355354,0.8394657781224851,434,0.8460038986354775,430.64594417683486,3.3540558231651403,-173.64594417683486,1.0077884300746784,true,true,votes+seats,false,429,413,false,false,false,false,false
2014,4,26,PSOL,PTC,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC",23,82064605,97355354,0.8429387971821252,436,0.8499025341130604,432.4276029544302,3.572397045569801,-175.4276029544302,1.0082612604310235,true,true,votes+seats,false,431,434,false,false,false,false,false
2014,4,27,PSOL,PSDC,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",24,82574541,97355354,0.8481766806579534,438,0.8538011695906432,435.1146371775301,2.885362822469915,-178.11463717753008,1.0066312704191853,true,true,votes+seats,false,433,436,false,false,false,false,false
2014,4,28,PSOL,PSL,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",25,83383251,97355354,0.8564834657167392,439,0.8557504873294347,439.3760179126872,-0.376017912687189,-182.3760179126872,0.9991442001899113,true,true,votes+seats,false,434,438,false,false,false,false,false
2014,4,29,PSOL,PP,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",26,89813042,97355354,0.9225280203901267,477,0.9298245614035088,473.256874460135,3.743125539864991,-216.256874460135,1.0079092893138317,true,true,votes+seats,false,472,439,false,false,false,false,false
2014,4,30,PSOL,PSC,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",27,92333463,97355354,0.9484168995985572,490,0.9551656920077972,486.53786949405986,3.462130505940138,-229.53786949405986,1.0071158500150057,true,true,votes+seats,false,485,477,false,false,false,false,false
2014,4,31,PSOL,PEN,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",28,93001446,97355354,0.9552781863440196,492,0.9590643274853801,490.05770959448205,1.9422904055179515,-233.05770959448205,1.0039633911833061,true,true,votes+seats,false,487,490,false,false,false,false,false
2014,4,32,PSOL,DEM,"PSOL, PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",29,97086933,97355354,0.9972428737714826,513,1.0,511.58559424477056,1.4144057552294385,-254.58559424477056,1.0027647489904743,true,true,votes+seats,false,508,492,false,false,false,false,false
2014,5,5,PCdoB,PCdoB,PCdoB,1,1913015,97355354,0.01964981812916011,10,0.01949317738791423,10.080356700259136,-0.0803567002591361,246.91964329974087,0.9920283872239293,false,false,neither,false,0,0,false,false,false,false,false
2014,5,6,PCdoB,PT,"PCdoB, PT",2,15467181,97355354,0.1588734503497363,79,0.1539961013645224,81.50208002941471,-2.5020800294147136,175.4979199705853,0.9693004150506135,false,false,neither,false,69,10,false,false,false,false,false
2014,5,7,PCdoB,PDT,"PCdoB, PT, PDT",3,18995527,97355354,0.19511538112223392,99,0.19298245614035087,100.094190515706,-1.0941905157060035,156.905809484294,0.9890683913814727,false,false,neither,false,89,79,false,false,false,false,false
2014,5,8,PCdoB,PSB,"PCdoB, PT, PDT, PSB",4,25263405,97355354,0.25949682233192845,133,0.25925925925925924,133.1218698562793,-0.12186985627928948,123.87813014372071,0.9990845241551154,false,false,neither,false,123,99,false,false,false,false,false
2014,5,9,PCdoB,PPS,"PCdoB, PT, PDT, PSB, PPS",5,27219094,97355354,0.27958497279974964,143,0.2787524366471735,143.42709104627156,-0.42709104627155625,113.57290895372844,0.9970222428471776,false,false,neither,false,133,133,false,false,false,false,false
2014,5,10,PCdoB,PV,"PCdoB, PT, PDT, PSB, PPS, PV",6,29223558,97355354,0.300174122935242,151,0.29434697855750486,153.98932506577913,-2.989325065779127,103.01067493422087,0.9805874526399658,false,false,neither,false,141,143,false,false,false,false,false
2014,5,11,PCdoB,PTB,"PCdoB, PT, PDT, PSB, PPS, PV, PTB",7,33137751,97355354,0.3403793385621093,176,0.34307992202729043,174.61460068236207,1.3853993176379333,82.38539931763793,1.0079340405225223,false,false,neither,false,166,151,false,false,false,false,false
2014,5,12,PCdoB,PT DO B,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B",8,33950248,97355354,0.34872502235470276,177,0.34502923976608185,178.8959364679625,-1.895936467962514,78.10406353203749,0.9894020149065709,false,false,neither,false,167,176,false,false,false,false,false
2014,5,13,PCdoB,SOLIDARIEDADE,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE",9,36639949,97355354,0.376352686263151,192,0.3742690058479532,193.06892805299645,-1.0689280529964549,63.931071947003545,0.9944634899889068,false,false,neither,false,182,177,false,false,false,false,false
2014,5,14,PCdoB,PMN,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN",10,37108422,97355354,0.3811646763669515,195,0.38011695906432746,195.53747897624612,-0.5374789762461205,61.46252102375388,0.9972512738782348,false,false,neither,false,185,192,false,false,false,false,false
2014,5,15,PCdoB,PHS,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS",11,38051490,97355354,0.3908515396081863,200,0.3898635477582846,200.50683981899957,-0.5068398189995662,56.493160181000434,0.9974722068361503,false,false,neither,false,190,195,false,false,false,false,false
2014,5,16,PCdoB,PMDB,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB",12,48843439,97355354,0.5017026490397231,265,0.5165692007797271,257.3734589573779,7.62654104262208,-0.37345895737792034,1.0296321970164184,true,true,votes+seats,false,255,200,true,false,true,false,true
2014,5,17,PCdoB,PSD,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD",13,54811392,97355354,0.5630033659987513,301,0.5867446393762183,288.8207267573594,12.17927324264059,-31.82072675735941,1.0421689723565875,true,true,votes+seats,false,291,265,false,false,false,false,false
2014,5,18,PCdoB,PSDB,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB",14,65900107,97355354,0.6769027515425603,355,0.6920077972709552,347.25111154133344,7.748888458666556,-90.25111154133344,1.0223149421301254,true,true,votes+seats,false,345,301,false,false,false,false,false
2014,5,19,PCdoB,PTN,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN",15,66623289,97355354,0.6843310230272492,359,0.6998050682261209,351.06181481297887,7.9381851870211335,-94.06181481297887,1.0226119300136645,true,true,votes+seats,false,349,355,false,false,false,false,false
2014,5,20,PCdoB,PPL,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL",16,66764543,97355354,0.6857819344994627,359,0.6998050682261209,351.80613239822435,7.193867601775651,-94.80613239822435,1.0204483860265192,true,true,votes+seats,false,349,359,false,false,false,false,false
2014,5,21,PCdoB,PRTB,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB",17,67218733,97355354,0.6904472146441992,360,0.7017543859649122,354.1994211124742,5.8005788875257736,-97.19942111247423,1.0163765905356572,true,true,votes+seats,false,350,359,false,false,false,false,false
2014,5,22,PCdoB,PROS,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS",18,69195850,97355354,0.7107554660013871,371,0.723196881091618,364.61755405871156,6.382445941288438,-107.61755405871156,1.0175044944222864,true,true,votes+seats,false,361,360,false,false,false,false,false
2014,5,23,PCdoB,PRP,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP",19,69920675,97355354,0.7182006138049686,374,0.7290448343079922,368.4369148819489,5.563085118051106,-111.4369148819489,1.0150991523741142,true,true,votes+seats,false,364,371,false,false,false,false,false
2014,5,24,PCdoB,PR,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",20,75556194,97355354,0.7760866854841902,408,0.7953216374269005,398.1324696533896,9.867530346610408,-141.1324696533896,1.0247845405706322,true,true,votes+seats,false,398,374,false,false,false,false,false
2014,5,25,PCdoB,PRB,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB",21,79981018,97355354,0.8215369233827654,429,0.8362573099415205,421.44844169535867,7.551558304641333,-164.44844169535867,1.0179181070744117,true,true,votes+seats,false,419,408,false,false,false,false,false
2014,5,26,PCdoB,PTC,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC",22,80319135,97355354,0.8250099424424053,431,0.8401559454191033,423.23010047295395,7.76989952704605,-166.23010047295395,1.0183585702396007,true,true,votes+seats,false,421,429,false,false,false,false,false
2014,5,27,PCdoB,PSDC,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",23,80829071,97355354,0.8302478259182335,433,0.8440545808966862,425.9171346960538,7.082865303946221,-168.91713469605378,1.0166296791722191,true,true,votes+seats,false,423,431,false,false,false,false,false
2014,5,28,PCdoB,PSL,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",24,81637781,97355354,0.8385546109770193,434,0.8460038986354775,430.17851543121094,3.82148456878906,-173.17851543121094,1.0088834854175792,true,true,votes+seats,false,424,433,false,false,false,false,false
2014,5,29,PCdoB,PP,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",25,88067572,97355354,0.9045991656504069,472,0.9200779727095516,464.0593719786587,7.940628021341297,-207.0593719786587,1.0171112329603085,true,true,votes+seats,false,462,434,false,false,false,false,false
2014,5,30,PCdoB,PSC,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",26,90587993,97355354,0.9304880448588374,485,0.9454191033138402,477.3403670125836,7.659632987416387,-220.3403670125836,1.0160464807017138,true,true,votes+seats,false,475,472,false,false,false,false,false
2014,5,31,PCdoB,PEN,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",27,91255976,97355354,0.9373493316042999,487,0.949317738791423,480.86020711300586,6.139792886994144,-223.86020711300586,1.0127683530393508,true,true,votes+seats,false,477,485,false,false,false,false,false
2014,5,32,PCdoB,DEM,"PCdoB, PT, PDT, PSB, PPS, PV, PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",28,95341463,97355354,0.9793140190317627,508,0.9902534113060428,502.3880917632943,5.611908236705688,-245.3880917632943,1.0111704642859047,true,true,votes+seats,false,498,487,false,false,false,false,false
2014,6,6,PT,PT,PT,1,13554166,97355354,0.13922363222057618,69,0.13450292397660818,71.42172332915558,-2.421723329155583,185.57827667084442,0.9660926225765405,false,false,neither,false,0,0,false,false,false,false,false
2014,6,7,PT,PDT,"PT, PDT",2,17082512,97355354,0.1754655629930738,89,0.17348927875243664,90.01383381544686,-1.0138338154468585,166.98616618455316,0.9887369110671866,false,false,neither,false,20,69,false,false,false,false,false
2014,6,8,PT,PSB,"PT, PDT, PSB",3,23350390,97355354,0.23984700420276833,123,0.23976608187134502,123.04151315602016,-0.041513156020158704,133.95848684397984,0.9996626085379207,false,false,neither,false,54,89,false,false,false,false,false
2014,6,9,PT,PPS,"PT, PDT, PSB, PPS",4,25306079,97355354,0.2599351546705896,133,0.25925925925925924,133.34673434601245,-0.3467343460124539,123.65326565398755,0.9973997537494039,false,false,neither,false,64,123,false,false,false,false,false
2014,6,10,PT,PV,"PT, PDT, PSB, PPS, PV",5,27310543,97355354,0.28052430480608187,141,0.27485380116959063,143.90896836552,-2.9089683655199963,113.09103163448,0.9797860522623483,false,false,neither,false,72,133,false,false,false,false,false
2014,6,11,PT,PTB,"PT, PDT, PSB, PPS, PV, PTB",6,31224736,97355354,0.32072952043294917,166,0.3235867446393762,164.53424398210294,1.4657560178970641,92.46575601789706,1.0089085164426714,false,false,neither,false,97,141,false,false,false,false,false
2014,6,12,PT,PT DO B,"PT, PDT, PSB, PPS, PV, PTB, PT DO B",7,32037233,97355354,0.32907520422554265,167,0.3255360623781676,168.81557976770338,-1.8155797677033831,88.18442023229662,0.9892451883279867,false,false,neither,false,98,166,false,false,false,false,false
