comparison_baseline,overlap_start,overlap_end_exclusive,overlap_days,old_period_id,new_period_id,old_start,old_end_exclusive,new_start,new_end_exclusive,old_election_party_set,new_election_party_set,membership_added,membership_removed,old_duration,new_duration,reason_for_analytical_change,historical_change_dimensions,historical_decision_ids,old_vote_share,new_vote_share,old_seats,new_seats,old_q_C,new_q_C,old_d_C,new_d_C,old_A_C,new_A_C,old_B_C,new_B_C,old_R_C,new_R_C,old_inversion_status,new_inversion_status
preintegration_generated,2018-12-28,2018-12-31,3,UNIDENTIFIED,CV5-020,2018-12-28,2018-12-31,2018-07-05,2019-01-01,,PMDB;PP;PRB;PSD;PSDB;PV,PMDB;PP;PRB;PSD;PSDB;PV,,3,180,other: previously unavailable composition now has V5 primary set; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,R07;R08;R11;R12,,0.41813515464182893,,222,,214.50333433125826,,7.496665668741752,,10.235106588083754,,-2.738440919342003,,1.0349489470273905,,False
preintegration_generated,2018-12-31,2019-01-01,1,UNIDENTIFIED,CV5-020,2018-12-31,2019-01-01,2018-07-05,2019-01-01,,PMDB;PP;PRB;PSD;PSDB;PV,PMDB;PP;PRB;PSD;PSDB;PV,,1,180,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,label_normalization,,,0.41813515464182893,,222,,214.50333433125826,,7.496665668741752,,10.235106588083754,,-2.738440919342003,,1.0349489470273905,,False
preintegration_generated,2019-01-01,2019-06-20,170,2019.1,CV5-021,2019-01-01,2019-06-20,2019-01-01,2020-02-11,DEM;MDB;NOVO;PP;PSL,DEM;MDB;NOVO;PP;PSL,,,170,406,date correction,date;label_normalization;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3013582669332541,0.3013582669332541,160,160,154.59679093675936,154.59679093675936,5.403209063240637,5.403209063240637,8.929052747817424,8.929052747817424,-3.5258436845767878,-3.5258436845767878,1.0349503313134807,1.0349503313134807,False,False
preintegration_generated,2019-06-20,2019-06-21,1,UNIDENTIFIED,CV5-021,2019-06-20,2019-06-21,2019-01-01,2020-02-11,,DEM;MDB;NOVO;PP;PSL,DEM;MDB;NOVO;PP;PSL,,1,406,other: previously unavailable composition now has V5 primary set; date correction,date;label_normalization;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,,0.3013582669332541,,160,,154.59679093675936,,5.403209063240637,,8.929052747817424,,-3.5258436845767878,,1.0349503313134807,,False
preintegration_generated,2019-06-21,2020-02-11,235,2019.3,CV5-021,2019-06-21,2020-02-11,2019-01-01,2020-02-11,DEM;MDB;NOVO;PP;PSL,DEM;MDB;NOVO;PP;PSL,,,235,406,date correction,date;label_normalization;organizational_event;personal_affiliation;date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3013582669332541,0.3013582669332541,160,160,154.59679093675936,154.59679093675936,5.403209063240637,5.403209063240637,8.929052747817424,8.929052747817424,-3.5258436845767878,-3.5258436845767878,1.0349503313134807,1.0349503313134807,False,False
preintegration_generated,2020-02-11,2020-02-14,3,2020.1,CV5-022,2020-02-11,2020-02-14,2020-02-11,2020-02-18,DEM;MDB;NOVO;PP;PSDB;PSL,DEM;MDB;NOVO;PP;PSDB;PSL,,,3,7,date correction,date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3613170983244252,0.3613170983244252,190,190,185.35567144043014,185.35567144043014,4.644328559569869,4.644328559569869,9.349769373369428,9.349769373369428,-4.705440813799558,-4.705440813799558,1.025056306739783,1.025056306739783,False,False
preintegration_generated,2020-02-14,2020-02-18,4,UNIDENTIFIED,CV5-022,2020-02-14,2020-02-18,2020-02-11,2020-02-18,,DEM;MDB;NOVO;PP;PSDB;PSL,DEM;MDB;NOVO;PP;PSDB;PSL,,4,7,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,,,,0.3613170983244252,,190,,185.35567144043014,,4.644328559569869,,9.349769373369428,,-4.705440813799558,,1.025056306739783,,False
preintegration_generated,2020-02-18,2020-04-16,58,2020.3,CV5-023,2020-02-18,2020-04-16,2020-02-18,2020-04-16,DEM;NOVO;PP;PSDB;PSL,DEM;NOVO;PP;PSDB;PSL,,,58,58,unchanged,date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3059571141837123,0.3059571141837123,156,156,156.9559995762444,156.9559995762444,-0.955999576244408,-0.955999576244408,5.01148725454002,5.01148725454002,-5.967486830784428,-5.967486830784428,0.9939091237109416,0.9939091237109416,False,False
preintegration_generated,2020-04-16,2020-04-17,1,UNIDENTIFIED,CV5-024,2020-04-16,2020-04-17,2020-04-16,2020-04-17,,DEM;MDB;NOVO;PP;PSDB;PSL,DEM;MDB;NOVO;PP;PSDB;PSL,,1,1,other: previously unavailable composition now has V5 primary set,date;office_scope;organizational_event;personal_affiliation,C010;C062;C065;C066;R17;R18;R20;R21;R22;R23;R24,,0.3613170983244252,,190,,185.35567144043014,,4.644328559569869,,9.349769373369428,,-4.705440813799558,,1.025056306739783,,False
preintegration_generated,2020-04-17,2020-04-24,7,2020.5,CV5-025,2020-04-17,2020-04-24,2020-04-17,2020-05-07,DEM;NOVO;PP;PSDB;PSL,DEM;NOVO;PP;PSDB;PSL,,,7,20,date correction,date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3059571141837123,0.3059571141837123,156,156,156.9559995762444,156.9559995762444,-0.955999576244408,-0.955999576244408,5.01148725454002,5.01148725454002,-5.967486830784428,-5.967486830784428,0.9939091237109416,0.9939091237109416,False,False
preintegration_generated,2020-04-24,2020-04-29,5,UNIDENTIFIED,CV5-025,2020-04-24,2020-04-29,2020-04-17,2020-05-07,,DEM;NOVO;PP;PSDB;PSL,DEM;NOVO;PP;PSDB;PSL,,5,20,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,,,,0.3059571141837123,,156,,156.9559995762444,,-0.955999576244408,,5.01148725454002,,-5.967486830784428,,0.9939091237109416,,False
preintegration_generated,2020-04-29,2020-05-07,8,UNIDENTIFIED,CV5-025,2020-04-29,2020-05-07,2020-04-17,2020-05-07,,DEM;NOVO;PP;PSDB;PSL,DEM;NOVO;PP;PSDB;PSL,,8,20,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,,0.3059571141837123,,156,,156.9559995762444,,-0.955999576244408,,5.01148725454002,,-5.967486830784428,,0.9939091237109416,,False
preintegration_generated,2020-05-07,2020-06-17,41,UNIDENTIFIED,CV5-026,2020-05-07,2020-06-17,2020-05-07,2020-06-17,,DEM;PP;PSDB;PSL,DEM;PP;PSDB;PSL,,41,41,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C010;C065;C071;R15;R17;R18;R20;R21;R22;R23;R24,,0.27799088355585083,,148,,142.60932326415147,,5.390676735848532,,9.893766986117328,,-4.503090250268795,,1.0378003107543223,,False
preintegration_generated,2020-06-17,2020-06-18,1,UNIDENTIFIED,CV5-027,2020-06-17,2020-06-18,2020-06-17,2020-06-18,,DEM;PP;PSD;PSDB;PSL,DEM;PP;PSD;PSDB;PSL,,1,1,other: previously unavailable composition now has V5 primary set,date;organizational_event;personal_affiliation,C010;C065;C071;R15;R17;R18;R20;R21;R22;R23;R24,,0.3364965304247661,,183,,172.62272010790502,,10.377279892094974,,14.157264067397003,,-3.77998417530203,,1.0601153769654899,,False
preintegration_generated,2020-06-18,2020-09-19,93,UNIDENTIFIED,CV5-028,2020-06-18,2020-09-19,2020-06-18,2020-09-19,,DEM;PP;PSD;PSL,DEM;PP;PSD;PSL,,93,93,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C010;C065;C071;R15;R16;R17;R18;R20;R21;R22;R23;R24,,0.27653769903359504,,153,,141.86383960423427,,11.13616039576574,,13.736547441845001,,-2.60038704607926,,1.078498935506278,,False
preintegration_generated,2020-09-19,2020-12-09,81,UNIDENTIFIED,CV5-029,2020-09-19,2020-12-09,2020-09-19,2020-12-09,,DEM;PSD;PSL,DEM;PSD;PSL,,81,81,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C065;C071;R15;R16;R18;R20;R21;R22;R23;R24,,0.22149650854497452,,116,,113.62770888357193,,2.37229111642807,,6.417770812501248,,-4.045479696073178,,1.0208777519122456,,False
preintegration_generated,2020-12-09,2021-02-12,65,UNIDENTIFIED,CV5-030,2020-12-09,2021-02-12,2020-12-09,2021-02-12,,DEM;PSC;PSD;PSL,DEM;PSC;PSD;PSL,,65,65,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C065;C071;R15;R16;R18;R20;R21;R22;R23;R24,,0.23899783837835534,,123,,122.60589108809629,,0.3941089119037159,,3.3446540578149824,,-2.9505451459112666,,1.003214436993248,,False
preintegration_generated,2021-02-12,2021-03-30,46,UNIDENTIFIED,CV5-031,2021-02-12,2021-03-30,2021-02-12,2021-03-31,,DEM;PRB;PSC;PSD;PSL,DEM;PRB;PSC;PSD;PSL,,46,47,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C065;C071;R14;R15;R16;R19;R20;R21;R22;R23;R24,,0.289723621596026,,152,,148.62821787876132,,3.371782121238673,,7.726026876017899,,-4.354244754779226,,1.0226860159487958,,False
preintegration_generated,2021-03-30,2021-03-31,1,UNIDENTIFIED,CV5-031,2021-03-30,2021-03-31,2021-02-12,2021-03-31,,DEM;PRB;PSC;PSD;PSL,DEM;PRB;PSC;PSD;PSL,,1,47,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,,,,0.289723621596026,,152,,148.62821787876132,,3.371782121238673,,7.726026876017899,,-4.354244754779226,,1.0226860159487958,,False
preintegration_generated,2021-03-31,2021-04-01,1,UNIDENTIFIED,CV5-032,2021-03-31,2021-04-01,2021-03-31,2021-07-28,,DEM;PR;PRB;PSC;PSD;PSL,DEM;PR;PRB;PSC;PSD;PSL,,1,119,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,,,,0.3428924412850704,,185,,175.9038223792411,,9.096177620758896,,14.094407727474627,,-4.998230106715732,,1.0517110856246656,,False
preintegration_generated,2021-04-01,2021-04-06,5,UNIDENTIFIED,CV5-032,2021-04-01,2021-04-06,2021-03-31,2021-07-28,,DEM;PR;PRB;PSC;PSD;PSL,DEM;PR;PRB;PSC;PSD;PSL,,5,119,other: previously unavailable composition now has V5 primary set; date correction,date;organizational_event;personal_affiliation,C065;C071;R15;R16;R20,,0.3428924412850704,,185,,175.9038223792411,,9.096177620758896,,14.094407727474627,,-4.998230106715732,,1.0517110856246656,,False
preintegration_generated,2021-04-06,2021-07-28,113,2021.3,CV5-032,2021-04-06,2021-07-28,2021-03-31,2021-07-28,DEM;PR;PRB;PSC;PSD;PSL,DEM;PR;PRB;PSC;PSD;PSL,,,113,119,date correction,date;organizational_event;personal_affiliation,C065;C071;R15;R16;R20,0.3428924412850704,0.3428924412850704,185,185,175.9038223792411,175.9038223792411,9.096177620758896,9.096177620758896,14.094407727474627,14.094407727474627,-4.998230106715732,-4.998230106715732,1.0517110856246656,1.0517110856246656,False,False
preintegration_generated,2021-07-28,2021-08-04,7,UNIDENTIFIED,CV5-033,2021-07-28,2021-08-04,2021-07-28,2022-03-24,,DEM;PP;PR;PRB;PSC;PSD;PSL,DEM;PP;PR;PRB;PSC;PSD;PSL,,7,239,other: previously unavailable composition now has V5 primary set; date correction; historical organizational transition collapsed after translation,date;organizational_event;personal_affiliation,C010;C065;R16;R17;R20,,0.3979336317736909,,222,,204.13995309990344,,17.860046900096567,,21.41318435681838,,-3.5531374567218146,,1.0874892279972068,,False
preintegration_generated,2021-08-04,2021-08-06,2,2021.5,CV5-033,2021-08-04,2021-08-06,2021-07-28,2022-03-24,DEM;PP;PR;PRB;PSC;PSD;PSL,DEM;PP;PR;PRB;PSC;PSD;PSL,,,2,239,date correction; historical organizational transition collapsed after translation,date;organizational_event;personal_affiliation,C065;R16;R20,0.3979336317736909,0.3979336317736909,222,222,204.13995309990344,204.13995309990344,17.860046900096567,17.860046900096567,21.41318435681838,21.41318435681838,-3.5531374567218146,-3.5531374567218146,1.0874892279972068,1.0874892279972068,False,False
preintegration_generated,2021-08-06,2022-03-24,230,UNIDENTIFIED,CV5-033,2021-08-06,2022-03-24,2021-07-28,2022-03-24,,DEM;PP;PR;PRB;PSC;PSD;PSL,DEM;PP;PR;PRB;PSC;PSD;PSL,,230,239,other: previously unavailable composition now has V5 primary set; date correction; historical organizational transition collapsed after translation,date;organizational_event;personal_affiliation,C065;R16;R20,,0.3979336317736909,,222,,204.13995309990344,,17.860046900096567,,21.41318435681838,,-3.5531374567218146,,1.0874892279972068,,False
preintegration_generated,2022-03-24,2022-03-27,3,UNIDENTIFIED,CV5-034,2022-03-24,2022-03-27,2022-03-24,2022-03-27,,DEM;PP;PR;PRB;PSC;PSL,DEM;PP;PR;PRB;PSC;PSL,,3,3,other: previously unavailable composition now has V5 primary set; date correction,date;label_normalization;organizational_event;personal_affiliation,C065;R16;R20;R21;R25,,0.3394279849047756,,187,,174.12655625614988,,12.873443743850125,,17.149687275538703,,-4.276243531688579,,1.0739315358934256,,False
preintegration_generated,2022-03-27,2022-03-28,1,UNIDENTIFIED,CV5-035,2022-03-27,2022-03-28,2022-03-27,2022-03-28,,PP;PR;PSC,PP;PR;PSC,,1,1,other: previously unavailable composition now has V5 primary set,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R18;R20;R21;R23;R25;R26,,0.12571134001104572,,77,,64.48991742566646,,12.51008257433354,,10.614040726114215,,1.896041848219323,,1.1939850921464294,,False
preintegration_generated,2022-03-28,2022-03-30,2,UNIDENTIFIED,CV5-036,2022-03-28,2022-03-30,2022-03-28,2022-03-30,,PP;PR;PRB;PSC,PP;PR;PRB;PSC,,2,2,other: previously unavailable composition now has V5 primary set; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R20;R21;R25;R26,,0.17643712322871638,,106,,90.51224421633151,,15.487755783668495,,14.995413544317133,,0.4923422393513633,,1.1711122723534677,,False
preintegration_generated,2022-03-30,2022-03-31,1,UNIDENTIFIED,CV5-037,2022-03-30,2022-03-31,2022-03-30,2022-03-31,,PP;PR;PRB,PP;PR;PRB,,1,1,other: previously unavailable composition now has V5 primary set,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R20;R21;R25;R26,,0.15893579339533556,,99,,81.53406201180715,,17.46593798819285,,18.0685302990034,,-0.6025923108105479,,1.2142164582167336,,False
preintegration_generated,2022-03-31,2022-05-11,41,UNIDENTIFIED,CV5-038,2022-03-31,2022-05-11,2022-03-31,2022-05-11,,PP;PRB;PSD,PP;PRB;PSD,,41,41,other: previously unavailable composition now has V5 primary set; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R20;R21;R22;R23;R24;R25;R26,,0.1642726205752065,,101,,84.27185435508093,,16.72814564491907,,15.963646528826347,,0.7644991160927233,,1.1985021662681674,,False
preintegration_generated,2022-05-11,2022-12-21,224,UNIDENTIFIED,CV5-039,2022-05-11,2022-12-21,2022-05-11,2022-12-30,,DEM;PP;PRB;PSD;PSL,DEM;PP;PRB;PSD;PSL,,224,233,other: previously unavailable composition now has V5 primary set; date correction,label_normalization;organizational_event;personal_affiliation,C065;R20,,0.32726348225126567,,182,,167.8861663948993,,14.113833605100698,,18.117920260047917,,-4.00408665494722,,1.0840678771108654,,False
preintegration_generated,2022-12-21,2022-12-30,9,UNIDENTIFIED,CV5-039,2022-12-21,2022-12-30,2022-05-11,2022-12-30,,DEM;PP;PRB;PSD;PSL,DEM;PP;PRB;PSD;PSL,,9,233,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,label_normalization,,,0.32726348225126567,,182,,167.8861663948993,,14.113833605100698,,18.117920260047917,,-4.00408665494722,,1.0840678771108654,,False
preintegration_generated,2022-12-30,2023-01-01,2,UNIDENTIFIED,CV5-040,2022-12-30,2023-01-01,2022-12-30,2023-01-01,,DEM;NOVO;PRB;PSD;PSL,DEM;NOVO;PRB;PSD;PSL,,2,2,other: previously unavailable composition now has V5 primary set; date correction; provisional V5 assumption,label_normalization,,,0.30018852239050664,,153,,153.99671198632993,,-0.9967119863299133,,5.916863899126858,,-6.913575885456771,,0.993527706056358,,False
preintegration_generated,2023-01-01,2023-05-04,123,2023.1,CV5-041,2023-01-01,2023-05-04,2023-01-01,2023-09-13,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,,,123,255,date correction,label_normalization,,0.48888043147286714,0.48888043147286714,263,263,250.79566134558084,250.79566134558084,12.20433865441916,12.20433865441916,13.196247377886202,13.196247377886202,-0.9919087234670415,-0.9919087234670415,1.0486624792029489,1.0486624792029489,True,True
preintegration_generated,2023-05-04,2023-09-06,125,UNIDENTIFIED,CV5-041,2023-05-04,2023-09-06,2023-01-01,2023-09-13,,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,,125,255,other: previously unavailable composition now has V5 primary set; date correction,label_normalization,,,0.48888043147286714,,263,,250.79566134558084,,12.20433865441916,,13.196247377886202,,-0.9919087234670415,,1.0486624792029489,,True
preintegration_generated,2023-09-06,2023-09-13,7,2023.3,CV5-041,2023-09-06,2023-09-13,2023-01-01,2023-09-13,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,,,7,255,date correction,label_normalization,,0.48888043147286714,0.48888043147286714,263,263,250.79566134558084,250.79566134558084,12.20433865441916,12.20433865441916,13.196247377886202,13.196247377886202,-0.9919087234670415,-0.9919087234670415,1.0486624792029489,1.0486624792029489,True,True
preintegration_generated,2023-09-13,2023-12-04,82,2023.4,CV5-042,2023-09-13,2024-09-10,2023-09-13,2023-12-04,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,363,82,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2023-12-04,2023-12-06,2,2023.4,CV5-043,2023-09-13,2024-09-10,2023-12-04,2023-12-06,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,PSDB,,363,2,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C073;C075,0.6378913927154223,0.6681350167476579,350,363,327.23828446301167,342.7532635915485,22.76171553698836,20.246736408451504,17.64430125426816,15.664808130329527,5.1174142827201985,4.581928278121978,1.0695570066758529,1.059070878556474,False,False
preintegration_generated,2023-12-06,2024-09-10,279,2023.4,CV5-044,2023-09-13,2024-09-10,2023-12-06,2024-12-03,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,363,363,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2024-09-10,2024-09-12,2,UNIDENTIFIED,CV5-044,2024-09-10,2024-09-12,2023-12-06,2024-12-03,,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,2,363,other: previously unavailable composition now has V5 primary set; date correction,label_normalization,,,0.6378913927154223,,350,,327.23828446301167,,22.76171553698836,,17.64430125426816,,5.1174142827201985,,1.0695570066758529,,False
preintegration_generated,2024-09-12,2024-12-03,82,2024.2,CV5-044,2024-09-12,2025-04-09,2023-12-06,2024-12-03,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,209,363,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2024-12-03,2024-12-06,3,2024.2,CV5-045,2024-09-12,2025-04-09,2024-12-03,2024-12-06,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,PSDB,,209,3,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C073;C075,0.6378913927154223,0.6681350167476579,350,363,327.23828446301167,342.7532635915485,22.76171553698836,20.246736408451504,17.64430125426816,15.664808130329527,5.1174142827201985,4.581928278121978,1.0695570066758529,1.059070878556474,False,False
preintegration_generated,2024-12-06,2025-04-09,124,2024.2,CV5-046,2024-09-12,2025-04-09,2024-12-06,2025-10-08,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,209,306,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2025-04-09,2025-04-24,15,UNIDENTIFIED,CV5-046,2025-04-09,2025-04-24,2024-12-06,2025-10-08,,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,15,306,other: previously unavailable composition now has V5 primary set; date correction,label_normalization,,,0.6378913927154223,,350,,327.23828446301167,,22.76171553698836,,17.64430125426816,,5.1174142827201985,,1.0695570066758529,,False
preintegration_generated,2025-04-24,2025-10-08,167,2025.2,CV5-046,2025-04-24,2025-12-08,2024-12-06,2025-10-08,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,228,306,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2025-10-08,2025-10-09,1,2025.2,CV5-047,2025-04-24,2025-12-08,2025-10-08,2025-10-09,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS,PSDB,UNIÃO,228,1,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;C075;R27,0.6378913927154223,0.5747696436165816,350,304,327.23828446301167,294.85682717530636,22.76171553698836,9.143172824693638,17.64430125426816,6.308145812537819,5.1174142827201985,2.8350270121558196,1.0695570066758529,1.031008855763267,False,False
preintegration_generated,2025-10-09,2025-11-13,35,2025.2,CV5-048,2025-04-24,2025-12-08,2025-10-09,2025-11-13,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,228,35,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2025-11-13,2025-11-17,4,2025.2,CV5-049,2025-04-24,2025-12-08,2025-11-13,2025-11-17,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS,PSDB,UNIÃO,228,4,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;C075;R27,0.6378913927154223,0.5747696436165816,350,304,327.23828446301167,294.85682717530636,22.76171553698836,9.143172824693638,17.64430125426816,6.308145812537819,5.1174142827201985,2.8350270121558196,1.0695570066758529,1.031008855763267,False,False
preintegration_generated,2025-11-17,2025-12-08,21,2025.2,CV5-050,2025-04-24,2025-12-08,2025-11-17,2025-12-08,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,228,21,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
preintegration_generated,2025-12-08,2025-12-19,11,2025.3,CV5-051,2025-12-08,2026-01-09,2025-12-08,2025-12-19,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS,,,32,11,date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;R27,0.544526019584346,0.544526019584346,291,291,279.3418480467695,279.3418480467695,11.658151953230492,11.658151953230492,8.287638936476451,8.287638936476451,3.3705130167540402,3.3705130167540402,1.0417343553597405,1.0417343553597405,False,False
preintegration_generated,2025-12-19,2025-12-23,4,2025.3,CV5-052,2025-12-08,2026-01-09,2025-12-19,2025-12-23,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS,PSDB,,32,4,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;C075;R27,0.544526019584346,0.5747696436165816,291,304,279.3418480467695,294.85682717530636,11.658151953230492,9.143172824693638,8.287638936476451,6.308145812537819,3.3705130167540402,2.8350270121558196,1.0417343553597405,1.031008855763267,False,False
preintegration_generated,2025-12-23,2026-01-09,17,2025.3,CV5-053,2025-12-08,2026-01-09,2025-12-23,2026-03-20,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS,,,32,87,date correction,;date;label_normalization;office_scope;personal_affiliation,C070;C073;R27,0.544526019584346,0.544526019584346,291,291,279.3418480467695,279.3418480467695,11.658151953230492,11.658151953230492,8.287638936476451,8.287638936476451,3.3705130167540402,3.3705130167540402,1.0417343553597405,1.0417343553597405,False,False
